client,apar_id,voucher_no,sequence_no,voucher_type,voucher_date,trans_date,due_date,description,amount,cur_amount,currency,rest_amount,rest_curr,discount,dc_flag,status,pay_flag,pay_method,payment_date,period,payperiod,ext_inv_ref,orig_reference,order_id,contract_id,tax_code,exch_rate,rem_level,remind_date,collect_status,collect_agency,intrule_id,int_status,last_update,wf_state,_edge_case
HOL,CHOL0060,AR388698,1,DINV,2026-02-09,2026-02-09,2026-03-11,Incidunt fugit dolorem itaque culpa deleniti soluta.,3909.39,,GBP,3424.55,,,1,N,0,INT,,202602,,INV80989,,PO7014,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0001,AR913608,1,PINV,2025-11-02,2025-11-02,2026-01-01,Adipisci optio nostrum vel.,36816.06,,GBP,10811.19,,,1,N,0,INT,,202511,,INV91290,,PO4912,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0009,AR790266,1,PINV,2026-01-08,2026-01-08,2026-03-09,Dolores architecto nisi.,9898.54,,GBP,4488.2,,,1,N,0,CHQ,,202601,,INV90352,,PO5638,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0053,AR772036,1,SINV,2024-10-21,2024-10-21,2024-11-20,Nisi praesentium aliquid qui illo doloremque dolor.,5264.69,,GBP,2489.6,,,1,N,0,CHQ,,202410,,INV33414,,PO1512,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0014,AR608947,1,DINV,2024-01-28,2024-01-28,2024-02-27,Consequuntur voluptatibus doloremque totam.,2074.95,,GBP,1009.67,,,1,N,0,DD,,202401,,INV78920,,PO5193,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0047,AR331444,1,DINV,2023-05-26,2023-05-26,2023-06-25,Eum nisi perferendis eum error corporis optio.,46545.45,,GBP,38772.8,,,1,N,0,BACS,,202305,,INV71349,,PO1994,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0072,AR879592,1,PINV,2025-05-01,2025-05-01,2025-06-30,Impedit eius nam nihil quasi.,39815.35,,GBP,37958.36,,,1,N,0,INT,,202505,,INV79339,,PO1666,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0039,AR181721,1,PINV,2024-03-18,2024-03-18,2024-06-16,Numquam incidunt libero voluptas.,5307.4,,GBP,2228.38,,,1,N,0,DD,,202403,,INV34832,,PO4164,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0032,AR697717,1,SINV,2024-01-02,2024-01-02,2024-04-01,Ratione eum impedit corrupti fugiat quidem.,37585.12,,GBP,25101.31,,,1,N,0,INT,,202401,,INV98407,,PO8515,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0014,AR274912,1,SINV,2024-01-05,2024-01-05,2024-04-04,Dolores dolorem similique corporis iure animi impedit.,20377.08,,GBP,14875.06,,,1,N,0,DD,,202401,,INV56179,,PO6163,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0042,AR985893,1,PINV,2025-01-31,2025-01-31,2025-04-01,Nam consequatur doloribus dignissimos officia ullam.,38327.13,,GBP,25124.57,,,1,N,0,INT,,202501,,INV89745,,PO4943,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0070,AR324319,1,DINV,2025-02-07,2025-02-07,2025-05-08,At quam deleniti eaque perferendis nobis.,46344.27,,GBP,36923.81,,,1,N,0,DD,,202502,,INV62047,,PO1003,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0037,AR724702,1,SINV,2023-02-03,2023-02-03,2023-05-04,Deleniti quis quam nam.,7186.74,,GBP,2067.92,,,1,N,0,INT,,202302,,INV39083,,PO4519,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0003,AR909000,1,PINV,2024-07-19,2024-07-19,2024-10-17,Distinctio tenetur esse tenetur distinctio deleniti qui.,25807.94,,GBP,14025.72,,,1,N,0,CHQ,,202407,,INV22358,,PO1618,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0046,AR263690,1,SINV,2023-10-11,2023-10-11,2023-12-10,Totam possimus provident id dolores eum eligendi.,18670.6,,GBP,9975.24,,,1,N,0,INT,,202310,,INV49361,,PO2505,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0052,AR696707,1,DINV,2024-03-21,2024-03-21,2024-06-19,Modi facere ea maiores libero atque voluptatem.,4321.48,,GBP,3198.96,,,1,N,0,CHQ,,202403,,INV73999,,PO2562,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0039,AR139186,1,DINV,2025-02-20,2025-02-20,2025-03-22,Quis eum dicta est aliquid sint qui.,39116.03,,GBP,10268.07,,,1,N,0,INT,,202502,,INV66925,,PO7824,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0030,AR883997,1,DINV,2023-01-24,2023-01-24,2023-04-24,Ea vel neque.,38982.22,,GBP,27054.07,,,1,N,0,BACS,,202301,,INV51853,,PO9846,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0020,AR442707,1,PINV,2025-10-25,2025-10-25,2026-01-23,Eos deserunt dolorem necessitatibus doloribus mollitia.,11429.46,,GBP,10967.53,,,1,N,0,DD,,202510,,INV68407,,PO9269,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0029,AR552917,1,DINV,2024-08-16,2024-08-16,2024-10-15,Ducimus reprehenderit vitae odit laudantium cumque.,7826.61,,GBP,5721.76,,,1,N,0,BACS,,202408,,INV81847,,PO7540,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0011,AR517885,1,SINV,2025-10-24,2025-10-24,2025-12-23,Cumque quam laborum totam molestiae odit.,38804.34,,GBP,34757.04,,,1,N,0,DD,,202510,,INV83308,,PO4245,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0051,AR783932,1,SINV,2024-02-06,2024-02-06,2024-05-06,Minima saepe asperiores repellendus.,30991.84,,GBP,12752.08,,,1,N,0,CHQ,,202402,,INV19390,,PO5362,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0042,AR817999,1,DINV,2023-07-03,2023-07-03,2023-08-02,Quisquam impedit sapiente.,33751.5,,GBP,22315.4,,,1,N,0,CHQ,,202307,,INV52039,,PO6644,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0004,AR907069,1,DINV,2024-09-16,2024-09-16,2024-10-16,Architecto corrupti dolor iste aperiam.,49388.77,,GBP,25041.25,,,1,N,0,CHQ,,202409,,INV67732,,PO1735,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0026,AR818651,1,SINV,2025-02-04,2025-02-04,2025-03-06,Totam omnis accusamus minus illum accusantium quam modi.,38007.82,,GBP,12078.46,,,1,N,0,BACS,,202502,,INV41856,,PO3419,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0002,AR459946,1,SINV,2023-08-16,2023-08-16,2023-10-15,Accusantium repellat perferendis rem tenetur.,22778.05,,GBP,22363.52,,,1,N,0,CHQ,,202308,,INV36712,,PO9952,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0034,AR675458,1,PINV,2025-09-16,2025-09-16,2025-12-15,Ullam minima dolores nulla.,36631.22,,GBP,32489.04,,,1,N,0,BACS,,202509,,INV59362,,PO9631,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0033,AR278593,1,DINV,2023-05-04,2023-05-04,2023-07-03,Repellendus eaque id fuga illo.,10434.45,,GBP,4620.15,,,1,N,0,BACS,,202305,,INV70943,,PO1136,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0050,AR792451,1,SINV,2024-07-09,2024-07-09,2024-10-07,Doloribus possimus error repudiandae aspernatur voluptatibus officiis.,42678.11,,GBP,20140.64,,,1,N,0,BACS,,202407,,INV48337,,PO7332,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0049,AR633243,1,SINV,2023-07-23,2023-07-23,2023-09-21,Atque fugit mollitia.,24490.78,,GBP,12791.9,,,1,N,0,CHQ,,202307,,INV36066,,PO9202,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0072,AR847078,1,DINV,2023-02-14,2023-02-14,2023-03-16,Odio praesentium assumenda sapiente.,12745.91,,GBP,7347.61,,,1,N,0,DD,,202302,,INV61563,,PO3572,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0045,AR817552,1,PINV,2024-12-21,2024-12-21,2025-02-19,Natus similique atque minus aliquam distinctio.,31448.93,,GBP,25506.22,,,1,N,0,INT,,202412,,INV18127,,PO5221,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0004,AR681896,1,PINV,2024-07-27,2024-07-27,2024-08-26,Labore aliquid asperiores unde tempore natus adipisci.,8009.55,,GBP,2260.77,,,1,N,0,CHQ,,202407,,INV21507,,PO7262,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0079,AR755910,1,DINV,2024-04-10,2024-04-10,2024-06-09,Accusamus dignissimos corporis reprehenderit reprehenderit ut.,12397.86,,GBP,10882.85,,,1,N,0,INT,,202404,,INV68873,,PO9883,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0027,AR784167,1,SINV,2023-10-11,2023-10-11,2024-01-09,Cum dolores rerum harum tempore.,27297.01,,GBP,9824.63,,,1,N,0,INT,,202310,,INV78656,,PO3215,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0019,AR788108,1,PINV,2026-03-02,2026-03-02,2026-04-01,Fugit qui ratione porro aspernatur quia.,16216.06,,GBP,8985.77,,,1,N,0,BACS,,202603,,INV34134,,PO6203,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0004,AR902616,1,PINV,2024-10-14,2024-10-14,2024-12-13,Amet ipsa saepe excepturi quisquam veritatis.,48079.21,,GBP,36411.42,,,1,N,0,INT,,202410,,INV29917,,PO4079,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0017,AR293720,1,PINV,2023-02-23,2023-02-23,2023-05-24,Voluptas eveniet odio quos iste dolorem.,31038.85,,GBP,16001.04,,,1,N,0,CHQ,,202302,,INV88166,,PO4804,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0004,AR476712,1,PINV,2023-06-12,2023-06-12,2023-09-10,Velit inventore perspiciatis optio assumenda nulla reiciendis.,39101.4,,GBP,34907.02,,,1,N,0,DD,,202306,,INV95140,,PO7126,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0050,AR615318,1,DINV,2025-08-28,2025-08-28,2025-09-27,Aspernatur culpa quae odio.,8607.43,,GBP,7049.33,,,1,N,0,BACS,,202508,,INV45370,,PO7767,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0026,AR894586,1,DINV,2024-02-23,2024-02-23,2024-03-24,Et autem a est facere earum.,9265.37,,GBP,2188.86,,,1,N,0,DD,,202402,,INV52584,,PO8496,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0055,AR524533,1,DINV,2023-03-27,2023-03-27,2023-06-25,Assumenda inventore nam maiores.,36898.92,,GBP,25670.6,,,1,N,0,DD,,202303,,INV90151,,PO9784,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0005,AR645940,1,SINV,2023-08-12,2023-08-12,2023-10-11,Ad explicabo at nisi.,23116.57,,GBP,6883.8,,,1,N,0,DD,,202308,,INV15144,,PO7347,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0081,AR151690,1,DINV,2024-01-24,2024-01-24,2024-03-24,Sint accusamus impedit quod quam nam.,22257.92,,GBP,6510.04,,,1,N,0,DD,,202401,,INV31821,,PO7921,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0079,AR157196,1,SINV,2025-11-24,2025-11-24,2025-12-24,Nemo cumque fugit consequuntur error.,23447.16,,GBP,11327.76,,,1,N,0,BACS,,202511,,INV33562,,PO9952,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0051,AR533648,1,PINV,2024-10-24,2024-10-24,2024-12-23,Corporis cumque eius error quos facere velit.,1733.15,,GBP,1104.11,,,1,N,0,CHQ,,202410,,INV69596,,PO2477,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0042,AR825318,1,PINV,2023-12-02,2023-12-02,2024-03-01,Libero nulla itaque consequatur ab id sapiente fugit.,36796.49,,GBP,34112.08,,,1,N,0,DD,,202312,,INV93109,,PO6946,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0068,AR841635,1,SINV,2025-02-25,2025-02-25,2025-05-26,Ipsam inventore reprehenderit officiis nisi error.,39657.8,,GBP,23424.55,,,1,N,0,DD,,202502,,INV82134,,PO7235,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0022,AR451475,1,SINV,2026-03-04,2026-03-04,2026-06-02,Veniam dicta et vitae voluptas eos possimus laudantium.,43202.29,,GBP,37598.98,,,1,N,0,CHQ,,202603,,INV16725,,PO7874,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0040,AR865630,1,SINV,2025-07-02,2025-07-02,2025-08-31,Quos eveniet eligendi ratione facilis ut dicta.,31509.42,,GBP,28546.17,,,1,N,0,CHQ,,202507,,INV10463,,PO5146,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0059,AR621800,1,DINV,2025-10-18,2025-10-18,2026-01-16,Debitis quisquam ad quas velit distinctio reiciendis.,40469.0,,GBP,20785.4,,,1,N,0,CHQ,,202510,,INV38426,,PO8794,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0053,AR563339,1,PINV,2023-06-12,2023-06-12,2023-09-10,Reprehenderit recusandae illum libero.,30205.05,,GBP,24291.79,,,1,N,0,INT,,202306,,INV91233,,PO4401,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0024,AR255457,1,SINV,2023-04-23,2023-04-23,2023-07-22,Doloribus omnis quaerat ratione asperiores.,17776.48,,GBP,15709.08,,,1,N,0,INT,,202304,,INV53399,,PO2436,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0014,AR537211,1,PINV,2024-01-01,2024-01-01,2024-01-31,Laboriosam id magni ullam porro molestiae ratione facere.,33768.48,,GBP,17260.02,,,1,N,0,CHQ,,202401,,INV69682,,PO6901,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0012,AR905843,1,SINV,2024-09-04,2024-09-04,2024-11-03,Nisi totam autem dolorum optio cumque nostrum.,18744.19,,GBP,13061.86,,,1,N,0,DD,,202409,,INV82151,,PO2063,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0061,AR241081,1,DINV,2023-09-07,2023-09-07,2023-12-06,Voluptates perspiciatis id quibusdam vitae inventore ab.,43040.69,,GBP,31705.2,,,1,N,0,CHQ,,202309,,INV37400,,PO1953,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0074,AR865175,1,PINV,2025-12-19,2025-12-19,2026-01-18,Dolore quia nam porro dolore.,24441.32,,GBP,10976.02,,,1,N,0,INT,,202512,,INV65974,,PO6185,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0068,AR703080,1,PINV,2024-12-25,2024-12-25,2025-01-24,Hic quo nihil magnam exercitationem ad.,30907.35,,GBP,18633.5,,,1,N,0,DD,,202412,,INV74553,,PO3947,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0030,AR843007,1,PINV,2024-08-17,2024-08-17,2024-09-16,Eos ullam assumenda rerum.,578.26,,GBP,567.16,,,1,N,0,BACS,,202408,,INV37175,,PO7793,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0006,AR450006,1,PINV,2024-12-17,2024-12-17,2025-03-17,Expedita exercitationem quos maxime.,40399.15,,GBP,33536.53,,,1,N,0,CHQ,,202412,,INV46913,,PO5168,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0040,AR414870,1,PINV,2025-11-03,2025-11-03,2026-02-01,Labore ipsa possimus eum error repellat.,16534.23,,GBP,16453.13,,,1,N,0,INT,,202511,,INV54742,,PO7488,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0079,AR130531,1,PINV,2023-12-26,2023-12-26,2024-01-25,Ad exercitationem autem reiciendis.,16860.48,,GBP,12302.26,,,1,N,0,DD,,202312,,INV72193,,PO1582,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0062,AR262934,1,DINV,2025-08-01,2025-08-01,2025-10-30,Maiores mollitia ex incidunt iure.,44848.47,,GBP,28255.61,,,1,N,0,BACS,,202508,,INV78298,,PO5904,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0041,AR682145,1,DINV,2026-01-02,2026-01-02,2026-02-01,Occaecati delectus omnis hic qui sunt.,10808.99,,GBP,4881.4,,,1,N,0,BACS,,202601,,INV29569,,PO5595,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0044,AR493468,1,PINV,2025-12-30,2025-12-30,2026-01-29,Nihil harum provident dignissimos quibusdam repellat aperiam.,28763.59,,GBP,19799.33,,,1,N,0,BACS,,202512,,INV50407,,PO6152,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0035,AR533973,1,DINV,2023-06-27,2023-06-27,2023-08-26,Reiciendis modi facilis deserunt.,43913.91,,GBP,30859.76,,,1,N,0,CHQ,,202306,,INV78825,,PO5953,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0015,AR492393,1,SINV,2023-03-18,2023-03-18,2023-04-17,Ea similique minus odit.,45711.02,,GBP,29482.73,,,1,N,0,DD,,202303,,INV75543,,PO3524,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0044,AR606957,1,SINV,2025-12-08,2025-12-08,2026-02-06,Harum hic beatae explicabo itaque cupiditate perferendis reiciendis.,38888.89,,GBP,34430.82,,,1,N,0,CHQ,,202512,,INV36894,,PO1598,,S1,,1,,,,RULE1,,2026-03-11,T,
HOL,CHOL0050,AR848344,1,PINV,2025-12-05,2025-12-05,2026-01-04,Nihil perferendis est dolores blanditiis fuga consequuntur harum.,703.44,,GBP,178.77,,,1,N,0,BACS,,202512,,INV53684,,PO8649,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0014,AR645865,1,SINV,2024-10-01,2024-10-01,2024-10-31,Consequuntur fugit delectus odio possimus officia voluptatum mollitia.,29089.21,,GBP,21825.22,,,1,N,0,INT,,202410,,INV36287,,PO4154,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0036,AR658131,1,SINV,2024-10-15,2024-10-15,2024-12-14,Enim deleniti sapiente nulla sint veritatis laborum.,33720.64,,GBP,26365.38,,,1,N,0,INT,,202410,,INV25002,,PO1249,,S1,,2,,,,RULE1,,2026-03-11,T,
HOL,CHOL0072,AR639031,1,DINV,2023-07-29,2023-07-29,2023-08-28,Repellendus vitae magnam libero placeat.,27355.17,,GBP,15332.78,,,1,N,0,CHQ,,202307,,INV47128,,PO5011,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0010,AR426503,1,DINV,2024-11-24,2024-11-24,2025-02-22,Quae ipsam cumque natus recusandae dolore.,22460.56,,GBP,20123.33,,,1,N,0,BACS,,202411,,INV23884,,PO7284,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0012,AR547181,1,PINV,2025-03-13,2025-03-13,2025-04-12,Eius modi cumque.,35381.54,,GBP,10153.77,,,1,N,0,DD,,202503,,INV90781,,PO6826,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0043,AR957150,1,SINV,2024-02-10,2024-02-10,2024-05-10,Natus quo libero magni nemo eaque molestiae.,38040.93,,GBP,13411.72,,,1,N,0,DD,,202402,,INV84421,,PO3159,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0060,AR201987,1,DINV,2025-07-22,2025-07-22,2025-09-20,Molestiae quidem quis ipsam dolor incidunt.,34381.66,,GBP,14846.94,,,1,N,0,DD,,202507,,INV40368,,PO4666,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0079,AR370587,1,DINV,2025-01-14,2025-01-14,2025-03-15,Error voluptatum ipsum expedita repellendus.,9575.98,,GBP,2549.02,,,1,N,0,INT,,202501,,INV69412,,PO8987,,S1,,0,,,,RULE1,,2026-03-11,T,
HOL,CHOL0009,AR598424,1,SRCT,2023-08-20,2023-08-20,,Sint blanditiis repellat distinctio qui porro.,4175.72,,GBP,4175.72,,,1,N,1,INT,,202308,,,,PO3087,,S1,,2,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
HOL,CHOL0014,AR441699,1,SRCT,2026-02-12,2026-02-12,,Odio cumque consequuntur dignissimos dignissimos animi expedita eligendi.,5569.9,,GBP,5569.9,,,1,N,1,DD,,202602,,,,PO7773,,S1,,0,,,,RULE1,,2026-03-11,T,UNAPPLIED_RECEIPT_SEQ18
