client,asset_id,depr_book_id,trans_type,total_amount,total_cur_amount,max_trans_date,min_trans_date,transaction_count,_edge_case
LA,AHOL0010,FINBOOK,ND,-144139.92,-144139.92,2026-03-09,2019-04-29,61,
LA,AHOL0011,FINBOOK,CA,357296.38,357296.38,2025-04-26,2025-04-26,1,
LA,AHOL0011,FINBOOK,ND,-308440.93,-308440.93,2026-03-09,2025-05-26,9,
LA,AHOL0012,FINBOOK,CA,185090.76,185090.76,2021-05-09,2021-05-09,1,
LA,AHOL0012,FINBOOK,ND,-53009.66,-53009.66,2026-03-09,2021-06-08,45,
LA,AHOL0013,TAXBOOK,CA,52870.56,52870.56,2025-10-25,2025-10-25,2,
LA,AHOL0013,TAXBOOK,ND,-17623.92,-17623.92,2026-03-09,2025-11-24,109,
LA,AHOL0013,TAXBOOK,SA,35246.64,35246.64,2026-01-18,2026-01-18,1,
LA,AHOL0013,FINBOOK,CA,52870.56,52870.56,2025-10-25,2025-10-25,1,
LA,AHOL0013,FINBOOK,ND,-29851.59,-29851.59,2026-03-09,2025-11-24,65,
LA,AHOL0013,FINBOOK,SA,23018.97,23018.97,2026-01-18,2026-01-18,1,
LA,AHOL0014,FINBOOK,CA,136705.98,136705.98,2019-12-02,2019-12-02,3,
LA,AHOL0014,FINBOOK,ND,-119167.67,-119167.67,2026-03-09,2020-01-01,27,
LA,AHOL0014,FINBOOK,SA,17538.31,17538.31,2025-01-18,2025-01-18,1,
LA,AHOL0015,FINBOOK,CA,413366.96,413366.96,2023-12-14,2023-12-14,4,
LA,AHOL0015,FINBOOK,ND,-323947.85,-323947.85,2026-03-09,2024-01-13,72,
LA,AHOL0016,FINBOOK,CA,31772.92,31772.92,2017-08-05,2017-08-05,4,
LA,AHOL0016,FINBOOK,ND,-23748.32,-23748.32,2026-03-09,2017-09-04,12,
LA,AHOL0017,FINBOOK,CA,411021.02,411021.02,2022-09-14,2022-09-14,5,
LA,AHOL0017,FINBOOK,ND,-243974.57,-243974.57,2026-03-09,2022-10-14,83,
LA,AHOL0018,FINBOOK,CA,100529.45,100529.45,2020-07-15,2020-07-15,3,
LA,AHOL0018,FINBOOK,ND,-58075.17,-58075.17,2026-03-09,2020-08-14,4,
LA,AHOL0018,FINBOOK,SA,42454.28,42454.28,2025-04-23,2025-04-23,1,
LA,AHOL0019,FINBOOK,CA,499803.27,499803.27,2024-11-17,2024-11-17,3,
LA,AHOL0019,FINBOOK,ND,-415428.48,-415428.48,2026-03-09,2024-12-17,4,
LA,AHOL0020,FINBOOK,CA,271520.18,271520.18,2018-06-01,2018-06-01,2,
LA,AHOL0020,FINBOOK,ND,-226726.04,-226726.04,2026-03-09,2018-07-01,109,
LA,AHOL0020,FINBOOK,SA,44794.14,44794.14,2023-12-12,2023-12-12,1,
LA,AHOL0021,FINBOOK,CA,573.67,573.67,2024-11-30,2024-11-30,4,
LA,AHOL0021,FINBOOK,ND,-420.77,-420.77,2026-03-09,2024-12-30,63,
LA,AHOL0022,FINBOOK,CA,179055.95,179055.95,2023-03-08,2023-03-08,2,
LA,AHOL0022,FINBOOK,ND,-104194.62,-104194.62,2026-03-09,2023-04-07,118,
LA,AHOL0023,FINBOOK,CA,39825.51,39825.51,2020-01-04,2020-01-04,1,
LA,AHOL0023,FINBOOK,ND,-26935.22,-26935.22,2026-03-09,2020-02-03,7,
LA,AHOL0024,FINBOOK,CA,51612.85,51612.85,2020-07-05,2020-07-05,1,
LA,AHOL0024,FINBOOK,ND,-8225.04,-8225.04,2026-03-09,2020-08-04,22,
LA,AHOL0024,FINBOOK,SA,43387.81,43387.81,2024-10-08,2024-10-08,1,
LA,AHOL0025,FINBOOK,CA,297421.24,297421.24,2017-04-21,2017-04-21,4,
LA,AHOL0025,FINBOOK,ND,-195631.01,-195631.01,2026-03-09,2017-05-21,93,
LA,AHOL0026,FINBOOK,CA,275281.65,275281.65,2020-09-08,2020-09-08,4,
LA,AHOL0026,FINBOOK,ND,-213347.48,-213347.48,2026-03-09,2020-10-08,40,
LA,AHOL0027,FINBOOK,CA,93255.73,93255.73,2022-05-14,2022-05-14,1,
LA,AHOL0027,FINBOOK,ND,-15719.73,-15719.73,2026-03-09,2022-06-13,45,
LA,AHOL0028,TAXBOOK,CA,209897.41,209897.41,2025-09-10,2025-09-10,2,
LA,AHOL0028,TAXBOOK,ND,-28155.79,-28155.79,2026-03-09,2025-10-10,11,
LA,AHOL0028,TAXBOOK,SA,181741.62,181741.62,2026-02-08,2026-02-08,1,
LA,AHOL0028,FINBOOK,CA,209897.41,209897.41,2025-09-10,2025-09-10,5,
LA,AHOL0028,FINBOOK,ND,-134760.0,-134760.0,2026-03-09,2025-10-10,80,
LA,AHOL0028,FINBOOK,SA,75137.41,75137.41,2026-02-08,2026-02-08,1,
LA,AHOL0029,FINBOOK,CA,160554.99,160554.99,2022-12-05,2022-12-05,5,
LA,AHOL0029,FINBOOK,ND,-91572.11,-91572.11,2026-03-09,2023-01-04,98,
LA,AHOL0030,FINBOOK,CA,440187.76,440187.76,2019-07-07,2019-07-07,3,
LA,AHOL0030,FINBOOK,ND,-287183.34,-287183.34,2026-03-09,2019-08-06,7,
LA,AHOL0030,FINBOOK,SA,153004.42,153004.42,2025-07-11,2025-07-11,1,
LA,AHOL0031,FINBOOK,CA,10000.0,10000.0,2025-07-28,2025-07-28,4,
LA,AHOL0031,FINBOOK,ND,-2691.12,-2691.12,2026-03-09,2025-08-27,106,
LA,AHOL0032,FINBOOK,CA,10000.0,10000.0,2024-01-11,2024-01-11,3,
LA,AHOL0032,FINBOOK,ND,-3946.82,-3946.82,2026-03-09,2024-02-10,60,
LA,AHOL0033,FINBOOK,CA,10000.0,10000.0,2025-08-02,2025-08-02,2,
LA,AHOL0033,FINBOOK,ND,-7856.89,-7856.89,2026-03-09,2025-09-01,83,
LA,AHOL0034,FINBOOK,CA,10000.0,10000.0,2025-03-11,2025-03-11,3,
LA,AHOL0034,FINBOOK,ND,-4671.98,-4671.98,2026-03-09,2025-04-10,28,
LA,AHOL0035,FINBOOK,CA,10000.0,10000.0,2025-05-28,2025-05-28,3,
LA,AHOL0035,FINBOOK,ND,-3089.18,-3089.18,2026-03-09,2025-06-27,92,
LA,AHOL0036,FINBOOK,CA,10000.0,10000.0,2024-03-19,2024-03-19,2,
LA,AHOL0036,FINBOOK,ND,-3745.34,-3745.34,2026-03-09,2024-04-18,92,
LA,AHOL0037,FINBOOK,CA,10000.0,10000.0,2023-11-06,2023-11-06,1,
LA,AHOL0037,FINBOOK,ND,-2778.03,-2778.03,2026-03-09,2023-12-06,29,
LA,AHOL0038,FINBOOK,CA,10000.0,10000.0,2025-12-24,2025-12-24,2,
LA,AHOL0038,FINBOOK,ND,-2098.92,-2098.92,2026-03-09,2026-01-23,26,
LA,AHOL0039,FINBOOK,CA,10000.0,10000.0,2023-08-26,2023-08-26,2,
LA,AHOL0039,FINBOOK,ND,-4916.62,-4916.62,2026-03-09,2023-09-25,98,
LA,AHOL0040,FINBOOK,CA,10000.0,10000.0,2025-08-11,2025-08-11,1,
LA,AHOL0040,FINBOOK,ND,-4068.4,-4068.4,2026-03-09,2025-09-10,76,
LA,AHOL0041,FINBOOK,CA,10000.0,10000.0,2024-06-29,2024-06-29,2,
LA,AHOL0041,FINBOOK,ND,-6872.61,-6872.61,2026-03-09,2024-07-29,76,
LA,AHOL0042,FINBOOK,CA,10000.0,10000.0,2025-10-31,2025-10-31,5,
LA,AHOL0042,FINBOOK,ND,-3021.91,-3021.91,2026-03-09,2025-11-30,90,
LA,AHOL0043,FINBOOK,CA,10000.0,10000.0,2023-10-22,2023-10-22,2,
LA,AHOL0043,FINBOOK,ND,-3863.37,-3863.37,2026-03-09,2023-11-21,53,
LA,AHOL0044,FINBOOK,CA,10000.0,10000.0,2023-09-28,2023-09-28,4,
LA,AHOL0044,FINBOOK,ND,-8909.33,-8909.33,2026-03-09,2023-10-28,38,
LA,AHOL0045,FINBOOK,CA,10000.0,10000.0,2025-12-25,2025-12-25,3,
LA,AHOL0045,FINBOOK,ND,-8156.22,-8156.22,2026-03-09,2026-01-24,80,
LA,AHOL0046,FINBOOK,CA,10000.0,10000.0,2025-04-22,2025-04-22,5,
LA,AHOL0046,FINBOOK,ND,-4861.4,-4861.4,2026-03-09,2025-05-22,73,
LA,AHOL0047,FINBOOK,CA,10000.0,10000.0,2024-03-21,2024-03-21,3,
LA,AHOL0047,FINBOOK,ND,-5152.8,-5152.8,2026-03-09,2024-04-20,89,
LA,AHOL0048,FINBOOK,CA,10000.0,10000.0,2025-12-04,2025-12-04,2,
LA,AHOL0048,FINBOOK,ND,-5403.96,-5403.96,2026-03-09,2026-01-03,49,
LA,AHOL0049,FINBOOK,CA,10000.0,10000.0,2024-08-14,2024-08-14,5,
LA,AHOL0049,FINBOOK,ND,-6100.3,-6100.3,2026-03-09,2024-09-13,114,
LA,AHOL0050,FINBOOK,CA,10000.0,10000.0,2025-04-30,2025-04-30,2,
LA,AHOL0050,FINBOOK,ND,-1017.58,-1017.58,2026-03-09,2025-05-30,46,
LA,AHOL0051,FINBOOK,CA,10000.0,10000.0,2026-02-04,2026-02-04,4,
LA,AHOL0051,FINBOOK,ND,-1372.0,-1372.0,2026-03-09,2026-03-06,82,
LA,AHOL0052,FINBOOK,CA,10000.0,10000.0,2024-11-03,2024-11-03,3,
LA,AHOL0052,FINBOOK,ND,-5032.88,-5032.88,2026-03-09,2024-12-03,50,
LA,AHOL0053,FINBOOK,CA,10000.0,10000.0,2025-06-13,2025-06-13,2,
LA,AHOL0053,FINBOOK,ND,-2607.11,-2607.11,2026-03-09,2025-07-13,80,
LA,AHOL0054,FINBOOK,CA,10000.0,10000.0,2024-10-31,2024-10-31,1,
LA,AHOL0054,FINBOOK,ND,-5181.84,-5181.84,2026-03-09,2024-11-30,4,
LA,AHOL0055,FINBOOK,CA,10000.0,10000.0,2025-08-07,2025-08-07,5,
LA,AHOL0055,FINBOOK,ND,-7918.73,-7918.73,2026-03-09,2025-09-06,96,
LA,AHOL0056,FINBOOK,CA,10000.0,10000.0,2023-08-22,2023-08-22,4,
LA,AHOL0056,FINBOOK,ND,-7639.87,-7639.87,2026-03-09,2023-09-21,117,
LA,AHOL0057,FINBOOK,CA,10000.0,10000.0,2023-09-12,2023-09-12,2,
LA,AHOL0057,FINBOOK,ND,-2287.43,-2287.43,2026-03-09,2023-10-12,109,
LA,AHOL0058,FINBOOK,CA,10000.0,10000.0,2025-09-13,2025-09-13,5,
LA,AHOL0058,FINBOOK,ND,-1545.41,-1545.41,2026-03-09,2025-10-13,65,
LA,AHOL0059,FINBOOK,CA,10000.0,10000.0,2025-01-22,2025-01-22,5,
LA,AHOL0059,FINBOOK,ND,-8348.86,-8348.86,2026-03-09,2025-02-21,32,
LA,AHOL0060,FINBOOK,CA,10000.0,10000.0,2024-09-26,2024-09-26,1,
LA,AHOL0060,FINBOOK,ND,-2339.16,-2339.16,2026-03-09,2024-10-26,99,
LA,AHOL0061,FINBOOK,CA,10000.0,10000.0,2025-10-11,2025-10-11,1,
LA,AHOL0061,FINBOOK,ND,-1700.17,-1700.17,2026-03-09,2025-11-10,7,
LA,AHOL0062,FINBOOK,CA,10000.0,10000.0,2023-07-04,2023-07-04,5,
LA,AHOL0062,FINBOOK,ND,-1849.08,-1849.08,2026-03-09,2023-08-03,101,
LA,AHOL0063,FINBOOK,CA,10000.0,10000.0,2025-04-07,2025-04-07,2,
LA,AHOL0063,FINBOOK,ND,-1985.88,-1985.88,2026-03-09,2025-05-07,1,
LA,AHOL0064,FINBOOK,CA,10000.0,10000.0,2023-10-23,2023-10-23,4,
LA,AHOL0064,FINBOOK,ND,-6157.4,-6157.4,2026-03-09,2023-11-22,10,
LA,AHOL0065,FINBOOK,CA,10000.0,10000.0,2024-11-06,2024-11-06,5,
LA,AHOL0065,FINBOOK,ND,-3915.95,-3915.95,2026-03-09,2024-12-06,41,
LA,AHOL0066,FINBOOK,CA,10000.0,10000.0,2024-09-26,2024-09-26,5,
LA,AHOL0066,FINBOOK,ND,-1655.79,-1655.79,2026-03-09,2024-10-26,36,
LA,AHOL0067,FINBOOK,CA,10000.0,10000.0,2025-02-21,2025-02-21,2,
LA,AHOL0067,FINBOOK,ND,-3926.55,-3926.55,2026-03-09,2025-03-23,29,
LA,AHOL0068,FINBOOK,CA,10000.0,10000.0,2024-12-05,2024-12-05,2,
LA,AHOL0068,FINBOOK,ND,-7091.78,-7091.78,2026-03-09,2025-01-04,30,
LA,AHOL0069,FINBOOK,CA,10000.0,10000.0,2025-06-17,2025-06-17,4,
LA,AHOL0069,FINBOOK,ND,-6229.4,-6229.4,2026-03-09,2025-07-17,47,
LA,AHOL0070,FINBOOK,CA,10000.0,10000.0,2025-12-22,2025-12-22,5,
LA,AHOL0070,FINBOOK,ND,-6147.82,-6147.82,2026-03-09,2026-01-21,28,
LA,AHOL0071,FINBOOK,CA,10000.0,10000.0,2024-01-29,2024-01-29,2,
LA,AHOL0071,FINBOOK,ND,-6036.32,-6036.32,2026-03-09,2024-02-28,6,
LA,AHOL0072,FINBOOK,CA,10000.0,10000.0,2024-02-04,2024-02-04,5,
LA,AHOL0072,FINBOOK,ND,-2141.7,-2141.7,2026-03-09,2024-03-05,75,
LA,AHOL0073,FINBOOK,CA,10000.0,10000.0,2024-01-21,2024-01-21,5,
LA,AHOL0073,FINBOOK,ND,-1312.29,-1312.29,2026-03-09,2024-02-20,101,
LA,AHOL0074,FINBOOK,CA,10000.0,10000.0,2024-08-31,2024-08-31,4,
LA,AHOL0074,FINBOOK,ND,-7316.44,-7316.44,2026-03-09,2024-09-30,49,
LA,,FINBOOK,CA,10000.0,10000.0,2025-12-11,2025-12-11,5,DQ-AB-C01
LA,AHOL0075,FINBOOK,ND,-5180.33,-5180.33,2026-03-09,2026-01-10,67,
LA,AHOL0076,,CA,10000.0,10000.0,2024-04-05,2024-04-05,4,DQ-AB-C02
LA,AHOL0076,FINBOOK,ND,-3030.22,-3030.22,2026-03-09,2024-05-05,40,
LA,AHOL0077,FINBOOK,,10000.0,10000.0,2024-11-29,2024-11-29,1,DQ-AB-C03
LA,AHOL0077,FINBOOK,ND,-7434.95,-7434.95,2026-03-09,2024-12-29,106,
LA,AHOL0078,FINBOOK,CA,,10000.0,2025-06-25,2025-06-25,5,DQ-AB-C04
LA,AHOL0078,FINBOOK,ND,-3288.05,-3288.05,2026-03-09,2025-07-25,5,
LA,AHOL0079,FINBOOK,XX,10000.0,10000.0,2025-05-13,2025-05-13,1,DQ-AB-V01
LA,AHOL0079,FINBOOK,ND,-8353.42,-8353.42,2026-03-09,2025-06-12,71,
LA,AHOL0080,FINBOOK,CA,0.0,10000.0,2023-12-24,2023-12-24,1,DQ-AB-V02
LA,AHOL0080,FINBOOK,ND,-7423.54,-7423.54,2026-03-09,2024-01-23,33,
LA,AHOL0081,FINBOOK,CA,10000.0,10000.0,2099-01-01,2025-11-26,2,DQ-AB-V03
LA,AHOL0081,FINBOOK,ND,-6415.3,-6415.3,2026-03-09,2025-12-26,30,
LA,AHOL0082,FINBOOK,CA,1000.0,10000.0,2024-02-06,2024-02-06,2,DQ-AB-K01
LA,AHOL0082,FINBOOK,ND,-2000.0,-7981.94,2026-03-09,2024-03-07,27,
LA,AHOL0083,FINBOOK,ND,-7950.15,-7950.15,2026-03-09,2025-12-21,63,
LA,AHOL0083,FINBOOK,SA,500.0,500.0,2026-03-24,2026-03-24,1,DQ-AB-K02
LA,AHOL0084,FINBOOK,ND,-5648.07,-5648.07,2026-03-09,2024-09-03,42,DQ-AB-K03
LA,AHOL0085,FINBOOK,CA,10000.0,10000.0,2025-11-18,2025-11-18,2,
LA,AHOL0085,FINBOOK,ND,-7513.53,-7513.53,2026-03-09,2025-12-18,93,
LA,AHOL0086,FINBOOK,CA,10000.0,10000.0,2025-07-04,2025-07-04,5,
LA,AHOL0086,FINBOOK,ND,-1381.67,-1381.67,2026-03-09,2025-08-03,13,
LA,AHOL0087,FINBOOK,CA,10000.0,10000.0,2023-07-18,2023-07-18,5,
LA,AHOL0087,FINBOOK,ND,-2396.31,-2396.31,2026-03-09,2023-08-17,100,
LA,AHOL0088,FINBOOK,CA,10000.0,10000.0,2025-04-04,2025-04-04,3,
LA,AHOL0088,FINBOOK,ND,-6683.47,-6683.47,2026-03-09,2025-05-04,78,
LA,AHOL0089,FINBOOK,CA,10000.0,10000.0,2025-07-12,2025-07-12,4,
LA,AHOL0089,FINBOOK,ND,-5387.47,-5387.47,2026-03-09,2025-08-11,4,
LA,ORPHAN_BAL,FINBOOK,CA,1000.0,1000.0,2026-03-24,2026-03-24,1,DQ-AB-X01
