client,asset_id,depr_book_id,trans_type,trans_date,at_trans_date,fiscal_year,amount,dc_flag,_edge_case
LA,AHOL0005,FINBOOK,CA,2020-07-18,2020-07-18,2020,150328.41,1,
LA,AHOL0005,FINBOOK,ND,2020-08-17,2020-08-17,2020,-1503.28,-1,
LA,AHOL0005,FINBOOK,ND,2020-09-16,2020-09-16,2020,-1503.28,-1,
LA,AHOL0005,FINBOOK,ND,2020-10-16,2020-10-16,2020,-1503.28,-1,
LA,AHOL0006,FINBOOK,CA,2023-01-08,2023-01-08,2023,192631.92,1,
LA,AHOL0006,FINBOOK,ND,2023-02-07,2023-02-07,2023,-1926.32,-1,
LA,AHOL0006,FINBOOK,ND,2023-03-09,2023-03-09,2023,-1926.32,-1,
LA,AHOL0006,FINBOOK,ND,2023-04-08,2023-04-08,2023,-1926.32,-1,
LA,AHOL0007,TAXBOOK,CA,2019-01-27,2019-01-27,2019,193556.9,1,
LA,AHOL0007,TAXBOOK,ND,2019-02-26,2019-02-26,2019,-1935.57,-1,
LA,AHOL0007,TAXBOOK,ND,2019-03-28,2019-03-28,2019,-1935.57,-1,
LA,AHOL0007,TAXBOOK,ND,2019-04-27,2019-04-27,2019,-1935.57,-1,
LA,AHOL0007,FINBOOK,CA,2019-01-27,2019-01-27,2019,193556.9,1,
LA,AHOL0007,FINBOOK,ND,2019-02-26,2019-02-26,2019,-1935.57,-1,
LA,AHOL0007,FINBOOK,ND,2019-03-28,2019-03-28,2019,-1935.57,-1,
LA,AHOL0007,FINBOOK,ND,2019-04-27,2019-04-27,2019,-1935.57,-1,
LA,AHOL0008,FINBOOK,CA,2022-06-06,2022-06-06,2022,77187.54,1,
LA,AHOL0008,FINBOOK,ND,2022-07-06,2022-07-06,2022,-771.88,-1,
LA,AHOL0008,FINBOOK,ND,2022-08-05,2022-08-05,2022,-771.88,-1,
LA,AHOL0008,FINBOOK,ND,2022-09-04,2022-09-04,2022,-771.88,-1,
LA,AHOL0009,FINBOOK,CA,2024-09-20,2024-09-20,2024,370588.43,1,
LA,AHOL0009,FINBOOK,ND,2024-10-20,2024-10-20,2024,-3705.88,-1,
LA,AHOL0009,FINBOOK,ND,2024-11-19,2024-11-19,2024,-3705.88,-1,
LA,AHOL0009,FINBOOK,ND,2024-12-19,2024-12-19,2024,-3705.88,-1,
LA,AHOL0010,FINBOOK,CA,2019-05-11,2019-05-11,2019,487550.24,1,
LA,AHOL0010,FINBOOK,ND,2019-06-10,2019-06-10,2019,-4875.5,-1,
LA,AHOL0010,FINBOOK,ND,2019-07-10,2019-07-10,2019,-4875.5,-1,
LA,AHOL0010,FINBOOK,ND,2019-08-09,2019-08-09,2019,-4875.5,-1,
LA,AHOL0011,FINBOOK,CA,2025-06-07,2025-06-07,2025,357296.38,1,
LA,AHOL0011,FINBOOK,ND,2025-07-07,2025-07-07,2025,-3572.96,-1,
LA,AHOL0011,FINBOOK,ND,2025-08-06,2025-08-06,2025,-3572.96,-1,
LA,AHOL0011,FINBOOK,ND,2025-09-05,2025-09-05,2025,-3572.96,-1,
LA,AHOL0012,FINBOOK,CA,2021-06-20,2021-06-20,2021,185090.76,1,
LA,AHOL0012,FINBOOK,ND,2021-07-20,2021-07-20,2021,-1850.91,-1,
LA,AHOL0012,FINBOOK,ND,2021-08-19,2021-08-19,2021,-1850.91,-1,
LA,AHOL0012,FINBOOK,ND,2021-09-18,2021-09-18,2021,-1850.91,-1,
LA,AHOL0013,TAXBOOK,CA,2025-12-06,2025-12-06,2025,52870.56,1,
LA,AHOL0013,TAXBOOK,ND,2026-01-05,2026-01-05,2026,-528.71,-1,
LA,AHOL0013,TAXBOOK,ND,2026-02-04,2026-02-04,2026,-528.71,-1,
LA,AHOL0013,TAXBOOK,SA,2026-03-01,2026-03-01,2026,26435.28,-1,
LA,AHOL0013,FINBOOK,CA,2025-12-06,2025-12-06,2025,52870.56,1,
LA,AHOL0013,FINBOOK,ND,2026-01-05,2026-01-05,2026,-528.71,-1,
LA,AHOL0013,FINBOOK,ND,2026-02-04,2026-02-04,2026,-528.71,-1,
LA,AHOL0013,FINBOOK,SA,2026-03-01,2026-03-01,2026,26435.28,-1,
LA,AHOL0014,FINBOOK,CA,2020-01-13,2020-01-13,2020,136705.98,1,
LA,AHOL0014,FINBOOK,ND,2020-02-12,2020-02-12,2020,-1367.06,-1,
LA,AHOL0014,FINBOOK,ND,2020-03-13,2020-03-13,2020,-1367.06,-1,
LA,AHOL0014,FINBOOK,ND,2020-04-12,2020-04-12,2020,-1367.06,-1,
LA,AHOL0014,FINBOOK,SA,2025-03-01,2025-03-01,2025,68352.99,-1,
LA,AHOL0015,FINBOOK,CA,2024-01-25,2024-01-25,2024,413366.96,1,
LA,AHOL0015,FINBOOK,ND,2024-02-24,2024-02-24,2024,-4133.67,-1,
LA,AHOL0015,FINBOOK,ND,2024-03-25,2024-03-25,2024,-4133.67,-1,
LA,AHOL0015,FINBOOK,ND,2024-04-24,2024-04-24,2024,-4133.67,-1,
LA,AHOL0016,FINBOOK,CA,2017-09-16,2017-09-16,2017,31772.92,1,
LA,AHOL0016,FINBOOK,ND,2017-10-16,2017-10-16,2017,-317.73,-1,
LA,AHOL0016,FINBOOK,ND,2017-11-15,2017-11-15,2017,-317.73,-1,
LA,AHOL0016,FINBOOK,ND,2017-12-15,2017-12-15,2017,-317.73,-1,
LA,AHOL0017,FINBOOK,CA,2022-10-26,2022-10-26,2022,411021.02,1,
LA,AHOL0017,FINBOOK,ND,2022-11-25,2022-11-25,2022,-4110.21,-1,
LA,AHOL0017,FINBOOK,ND,2022-12-25,2022-12-25,2022,-4110.21,-1,
LA,AHOL0017,FINBOOK,ND,2023-01-24,2023-01-24,2023,-4110.21,-1,
LA,AHOL0018,FINBOOK,CA,2020-08-26,2020-08-26,2020,100529.45,1,
LA,AHOL0018,FINBOOK,ND,2020-09-25,2020-09-25,2020,-1005.29,-1,
LA,AHOL0018,FINBOOK,ND,2020-10-25,2020-10-25,2020,-1005.29,-1,
LA,AHOL0018,FINBOOK,ND,2020-11-24,2020-11-24,2020,-1005.29,-1,
LA,AHOL0018,FINBOOK,SA,2025-06-04,2025-06-04,2025,50264.725,-1,
LA,AHOL0019,FINBOOK,CA,2024-12-29,2024-12-29,2024,499803.27,1,
LA,AHOL0019,FINBOOK,ND,2025-01-28,2025-01-28,2025,-4998.03,-1,
LA,AHOL0019,FINBOOK,ND,2025-02-27,2025-02-27,2025,-4998.03,-1,
LA,AHOL0019,FINBOOK,ND,2025-03-29,2025-03-29,2025,-4998.03,-1,
LA,AHOL0020,FINBOOK,CA,2018-07-13,2018-07-13,2018,271520.18,1,
LA,AHOL0020,FINBOOK,ND,2018-08-12,2018-08-12,2018,-2715.2,-1,
LA,AHOL0020,FINBOOK,ND,2018-09-11,2018-09-11,2018,-2715.2,-1,
LA,AHOL0020,FINBOOK,ND,2018-10-11,2018-10-11,2018,-2715.2,-1,
LA,AHOL0020,FINBOOK,SA,2024-01-23,2024-01-23,2024,135760.09,-1,
LA,AHOL0021,FINBOOK,CA,2025-01-11,2025-01-11,2025,573.67,1,
LA,AHOL0021,FINBOOK,ND,2025-02-10,2025-02-10,2025,-5.74,-1,
LA,AHOL0021,FINBOOK,ND,2025-03-12,2025-03-12,2025,-5.74,-1,
LA,AHOL0021,FINBOOK,ND,2025-04-11,2025-04-11,2025,-5.74,-1,
LA,AHOL0022,FINBOOK,CA,2023-04-19,2023-04-19,2023,179055.95,1,
LA,AHOL0022,FINBOOK,ND,2023-05-19,2023-05-19,2023,-1790.56,-1,
LA,AHOL0022,FINBOOK,ND,2023-06-18,2023-06-18,2023,-1790.56,-1,
LA,AHOL0022,FINBOOK,ND,2023-07-18,2023-07-18,2023,-1790.56,-1,
LA,AHOL0023,FINBOOK,CA,2020-02-15,2020-02-15,2020,39825.51,1,
LA,AHOL0023,FINBOOK,ND,2020-03-16,2020-03-16,2020,-398.26,-1,
LA,AHOL0023,FINBOOK,ND,2020-04-15,2020-04-15,2020,-398.26,-1,
LA,AHOL0023,FINBOOK,ND,2020-05-15,2020-05-15,2020,-398.26,-1,
LA,AHOL0024,FINBOOK,CA,2020-08-16,2020-08-16,2020,51612.85,1,
LA,AHOL0024,FINBOOK,ND,2020-09-15,2020-09-15,2020,-516.13,-1,
LA,AHOL0024,FINBOOK,ND,2020-10-15,2020-10-15,2020,-516.13,-1,
LA,AHOL0024,FINBOOK,ND,2020-11-14,2020-11-14,2020,-516.13,-1,
LA,AHOL0024,FINBOOK,SA,2024-11-19,2024-11-19,2024,25806.425,-1,
LA,AHOL0025,FINBOOK,CA,2017-06-02,2017-06-02,2017,297421.24,1,
LA,AHOL0025,FINBOOK,ND,2017-07-02,2017-07-02,2017,-2974.21,-1,
LA,AHOL0025,FINBOOK,ND,2017-08-01,2017-08-01,2017,-2974.21,-1,
LA,AHOL0025,FINBOOK,ND,2017-08-31,2017-08-31,2017,-2974.21,-1,
LA,AHOL0026,FINBOOK,CA,2020-10-20,2020-10-20,2020,275281.65,1,
LA,AHOL0026,FINBOOK,ND,2020-11-19,2020-11-19,2020,-2752.82,-1,
LA,AHOL0026,FINBOOK,ND,2020-12-19,2020-12-19,2020,-2752.82,-1,
LA,AHOL0026,FINBOOK,ND,2021-01-18,2021-01-18,2021,-2752.82,-1,
LA,AHOL0027,FINBOOK,CA,2022-06-25,2022-06-25,2022,93255.73,1,
LA,AHOL0027,FINBOOK,ND,2022-07-25,2022-07-25,2022,-932.56,-1,
LA,AHOL0027,FINBOOK,ND,2022-08-24,2022-08-24,2022,-932.56,-1,
LA,AHOL0027,FINBOOK,ND,2022-09-23,2022-09-23,2022,-932.56,-1,
LA,AHOL0028,TAXBOOK,CA,2025-10-22,2025-10-22,2025,209897.41,1,
LA,AHOL0028,TAXBOOK,ND,2025-11-21,2025-11-21,2025,-2098.97,-1,
LA,AHOL0028,TAXBOOK,ND,2025-12-21,2025-12-21,2025,-2098.97,-1,
LA,AHOL0028,TAXBOOK,ND,2026-01-20,2026-01-20,2026,-2098.97,-1,
LA,AHOL0028,TAXBOOK,SA,2026-03-22,2026-03-22,2026,104948.705,-1,
LA,AHOL0028,FINBOOK,CA,2025-10-22,2025-10-22,2025,209897.41,1,
LA,AHOL0028,FINBOOK,ND,2025-11-21,2025-11-21,2025,-2098.97,-1,
LA,AHOL0028,FINBOOK,ND,2025-12-21,2025-12-21,2025,-2098.97,-1,
LA,AHOL0028,FINBOOK,ND,2026-01-20,2026-01-20,2026,-2098.97,-1,
LA,AHOL0028,FINBOOK,SA,2026-03-22,2026-03-22,2026,104948.705,-1,
LA,AHOL0029,FINBOOK,CA,2023-01-16,2023-01-16,2023,160554.99,1,
LA,AHOL0029,FINBOOK,ND,2023-02-15,2023-02-15,2023,-1605.55,-1,
LA,AHOL0029,FINBOOK,ND,2023-03-17,2023-03-17,2023,-1605.55,-1,
LA,AHOL0029,FINBOOK,ND,2023-04-16,2023-04-16,2023,-1605.55,-1,
LA,AHOL0030,FINBOOK,CA,2019-08-18,2019-08-18,2019,440187.76,1,
LA,AHOL0030,FINBOOK,ND,2019-09-17,2019-09-17,2019,-4401.88,-1,
LA,AHOL0030,FINBOOK,ND,2019-10-17,2019-10-17,2019,-4401.88,-1,
LA,AHOL0030,FINBOOK,ND,2019-11-16,2019-11-16,2019,-4401.88,-1,
LA,AHOL0030,FINBOOK,SA,2025-08-22,2025-08-22,2025,220093.88,-1,
LA,AHOL0031,FINBOOK,CA,2025-09-08,2025-09-08,2025,10000.0,1,
LA,AHOL0031,FINBOOK,ND,2025-10-08,2025-10-08,2025,-100.0,-1,
LA,AHOL0031,FINBOOK,ND,2025-11-07,2025-11-07,2025,-100.0,-1,
LA,AHOL0031,FINBOOK,ND,2025-12-07,2025-12-07,2025,-100.0,-1,
LA,AHOL0032,FINBOOK,CA,2024-02-22,2024-02-22,2024,10000.0,1,
LA,AHOL0032,FINBOOK,ND,2024-03-23,2024-03-23,2024,-100.0,-1,
LA,AHOL0032,FINBOOK,ND,2024-04-22,2024-04-22,2024,-100.0,-1,
LA,AHOL0032,FINBOOK,ND,2024-05-22,2024-05-22,2024,-100.0,-1,
LA,AHOL0033,FINBOOK,CA,2025-09-13,2025-09-13,2025,10000.0,1,
LA,AHOL0033,FINBOOK,ND,2025-10-13,2025-10-13,2025,-100.0,-1,
LA,AHOL0033,FINBOOK,ND,2025-11-12,2025-11-12,2025,-100.0,-1,
LA,AHOL0033,FINBOOK,ND,2025-12-12,2025-12-12,2025,-100.0,-1,
LA,AHOL0034,FINBOOK,CA,2025-04-22,2025-04-22,2025,10000.0,1,
LA,AHOL0034,FINBOOK,ND,2025-05-22,2025-05-22,2025,-100.0,-1,
LA,AHOL0034,FINBOOK,ND,2025-06-21,2025-06-21,2025,-100.0,-1,
LA,AHOL0034,FINBOOK,ND,2025-07-21,2025-07-21,2025,-100.0,-1,
LA,AHOL0035,FINBOOK,CA,2025-07-09,2025-07-09,2025,10000.0,1,
LA,AHOL0035,FINBOOK,ND,2025-08-08,2025-08-08,2025,-100.0,-1,
LA,AHOL0035,FINBOOK,ND,2025-09-07,2025-09-07,2025,-100.0,-1,
LA,AHOL0035,FINBOOK,ND,2025-10-07,2025-10-07,2025,-100.0,-1,
LA,AHOL0036,FINBOOK,CA,2024-04-30,2024-04-30,2024,10000.0,1,
LA,AHOL0037,FINBOOK,CA,2023-12-18,2023-12-18,2023,10000.0,1,
LA,AHOL0037,FINBOOK,ND,2024-01-17,2024-01-17,2024,-100.0,-1,
LA,AHOL0037,FINBOOK,ND,2024-02-16,2024-02-16,2024,-100.0,-1,
LA,AHOL0037,FINBOOK,ND,2024-03-17,2024-03-17,2024,-100.0,-1,
LA,AHOL0038,FINBOOK,CA,2026-02-04,2026-02-04,2026,10000.0,1,
LA,AHOL0038,FINBOOK,ND,2026-03-06,2026-03-06,2026,-100.0,-1,
LA,AHOL0038,FINBOOK,ND,2026-04-05,2026-04-05,2026,-100.0,-1,
LA,AHOL0038,FINBOOK,ND,2026-05-05,2026-05-05,2026,-100.0,-1,
LA,AHOL0039,FINBOOK,CA,2023-10-07,2023-10-07,2023,10000.0,1,
LA,AHOL0039,FINBOOK,ND,2023-11-06,2023-11-06,2023,-100.0,-1,
LA,AHOL0039,FINBOOK,ND,2023-12-06,2023-12-06,2023,-100.0,-1,
LA,AHOL0039,FINBOOK,ND,2024-01-05,2024-01-05,2024,-100.0,-1,
LA,AHOL0040,FINBOOK,CA,2025-09-22,2025-09-22,2025,10000.0,1,
LA,AHOL0040,FINBOOK,ND,2025-10-22,2025-10-22,2025,-100.0,-1,
LA,AHOL0040,FINBOOK,ND,2025-11-21,2025-11-21,2025,-100.0,-1,
LA,AHOL0040,FINBOOK,ND,2025-12-21,2025-12-21,2025,-100.0,-1,
LA,AHOL0041,FINBOOK,CA,2024-08-10,2024-08-10,2024,10000.0,1,
LA,AHOL0041,FINBOOK,ND,2024-09-09,2024-09-09,2024,-100.0,-1,
LA,AHOL0041,FINBOOK,ND,2024-10-09,2024-10-09,2024,-100.0,-1,
LA,AHOL0041,FINBOOK,ND,2024-11-08,2024-11-08,2024,-100.0,-1,
LA,AHOL0042,FINBOOK,CA,2025-12-12,2025-12-12,2025,10000.0,1,
LA,AHOL0042,FINBOOK,ND,2026-01-11,2026-01-11,2026,-100.0,-1,
LA,AHOL0042,FINBOOK,ND,2026-02-10,2026-02-10,2026,-100.0,-1,
LA,AHOL0042,FINBOOK,ND,2026-03-12,2026-03-12,2026,-100.0,-1,
LA,AHOL0043,FINBOOK,CA,2023-12-03,2023-12-03,2023,10000.0,1,
LA,AHOL0043,FINBOOK,ND,2024-01-02,2024-01-02,2024,-100.0,-1,
LA,AHOL0043,FINBOOK,ND,2024-02-01,2024-02-01,2024,-100.0,-1,
LA,AHOL0043,FINBOOK,ND,2024-03-02,2024-03-02,2024,-100.0,-1,
LA,AHOL0044,FINBOOK,CA,2023-11-09,2023-11-09,2023,10000.0,1,
LA,AHOL0044,FINBOOK,ND,2023-12-09,2023-12-09,2023,-100.0,-1,
LA,AHOL0044,FINBOOK,ND,2024-01-08,2024-01-08,2024,-100.0,-1,
LA,AHOL0044,FINBOOK,ND,2024-02-07,2024-02-07,2024,-100.0,-1,
LA,AHOL0045,FINBOOK,CA,2026-02-05,2026-02-05,2026,10000.0,1,
LA,AHOL0045,FINBOOK,ND,2026-03-07,2026-03-07,2026,-100.0,-1,
LA,AHOL0045,FINBOOK,ND,2026-04-06,2026-04-06,2026,-100.0,-1,
LA,AHOL0046,FINBOOK,CA,2025-06-03,2025-06-03,2025,10000.0,1,
LA,AHOL0046,FINBOOK,ND,2025-07-03,2025-07-03,2025,-100.0,-1,
LA,AHOL0046,FINBOOK,ND,2025-08-02,2025-08-02,2025,-100.0,-1,
LA,AHOL0046,FINBOOK,ND,2025-09-01,2025-09-01,2025,-100.0,-1,
LA,AHOL0047,FINBOOK,CA,2024-05-02,2024-05-02,2024,10000.0,1,
LA,AHOL0047,FINBOOK,ND,2024-06-01,2024-06-01,2024,-100.0,-1,
LA,AHOL0047,FINBOOK,ND,2024-07-01,2024-07-01,2024,-100.0,-1,
LA,AHOL0047,FINBOOK,ND,2024-07-31,2024-07-31,2024,-100.0,-1,
LA,AHOL0048,FINBOOK,CA,2026-01-15,2026-01-15,2026,10000.0,1,
LA,AHOL0048,FINBOOK,ND,2026-02-14,2026-02-14,2026,-100.0,-1,
LA,AHOL0048,FINBOOK,ND,2026-03-16,2026-03-16,2026,-100.0,-1,
LA,AHOL0048,FINBOOK,ND,2026-04-15,2026-04-15,2026,-100.0,-1,
LA,AHOL0049,FINBOOK,CA,2024-09-25,2024-09-25,2024,10000.0,1,
LA,AHOL0049,FINBOOK,ND,2024-10-25,2024-10-25,2024,-100.0,-1,
LA,AHOL0049,FINBOOK,ND,2024-11-24,2024-11-24,2024,-100.0,-1,
LA,AHOL0049,FINBOOK,ND,2024-12-24,2024-12-24,2024,-100.0,-1,
LA,AHOL0050,FINBOOK,CA,2025-06-11,2025-06-11,2025,10000.0,1,
LA,AHOL0050,FINBOOK,ND,2025-07-11,2025-07-11,2025,-100.0,-1,
LA,AHOL0050,FINBOOK,ND,2025-08-10,2025-08-10,2025,-100.0,-1,
LA,AHOL0050,FINBOOK,ND,2025-09-09,2025-09-09,2025,-100.0,-1,
LA,AHOL0051,FINBOOK,CA,2026-03-18,2026-03-18,2026,10000.0,1,
LA,AHOL0052,FINBOOK,CA,2024-12-15,2024-12-15,2024,10000.0,1,
LA,AHOL0052,FINBOOK,ND,2025-01-14,2025-01-14,2025,-100.0,-1,
LA,AHOL0052,FINBOOK,ND,2025-02-13,2025-02-13,2025,-100.0,-1,
LA,AHOL0053,FINBOOK,CA,2025-07-25,2025-07-25,2025,10000.0,1,
LA,AHOL0053,FINBOOK,ND,2025-08-24,2025-08-24,2025,-100.0,-1,
LA,AHOL0053,FINBOOK,ND,2025-09-23,2025-09-23,2025,-100.0,-1,
LA,AHOL0053,FINBOOK,ND,2025-10-23,2025-10-23,2025,-100.0,-1,
LA,AHOL0054,FINBOOK,CA,2024-12-12,2024-12-12,2024,10000.0,1,
LA,AHOL0054,FINBOOK,ND,2025-01-11,2025-01-11,2025,-100.0,-1,
LA,AHOL0054,FINBOOK,ND,2025-02-10,2025-02-10,2025,-100.0,-1,
LA,AHOL0054,FINBOOK,ND,2025-03-12,2025-03-12,2025,-100.0,-1,
LA,AHOL0055,FINBOOK,CA,2025-09-18,2025-09-18,2025,10000.0,1,
LA,AHOL0055,FINBOOK,ND,2025-10-18,2025-10-18,2025,-100.0,-1,
LA,AHOL0055,FINBOOK,ND,2025-11-17,2025-11-17,2025,-100.0,-1,
LA,AHOL0055,FINBOOK,ND,2025-12-17,2025-12-17,2025,-100.0,-1,
LA,AHOL0056,FINBOOK,CA,2023-10-03,2023-10-03,2023,10000.0,1,
LA,AHOL0056,FINBOOK,ND,2023-11-02,2023-11-02,2023,-100.0,-1,
LA,AHOL0056,FINBOOK,ND,2023-12-02,2023-12-02,2023,-100.0,-1,
LA,AHOL0056,FINBOOK,ND,2024-01-01,2024-01-01,2024,-100.0,-1,
LA,AHOL0057,FINBOOK,CA,2023-10-24,2023-10-24,2023,10000.0,1,
LA,AHOL0057,FINBOOK,ND,2023-11-23,2023-11-23,2023,-100.0,-1,
LA,AHOL0057,FINBOOK,ND,2023-12-23,2023-12-23,2023,-100.0,-1,
LA,AHOL0057,FINBOOK,ND,2024-01-22,2024-01-22,2024,-100.0,-1,
LA,AHOL0058,FINBOOK,CA,2025-10-25,2025-10-25,2025,10000.0,1,
LA,AHOL0058,FINBOOK,ND,2025-11-24,2025-11-24,2025,-100.0,-1,
LA,AHOL0058,FINBOOK,ND,2025-12-24,2025-12-24,2025,-100.0,-1,
LA,AHOL0058,FINBOOK,ND,2026-01-23,2026-01-23,2026,-100.0,-1,
LA,AHOL0059,FINBOOK,CA,2025-03-05,2025-03-05,2025,10000.0,1,
LA,AHOL0059,FINBOOK,ND,2025-04-04,2025-04-04,2025,-100.0,-1,
LA,AHOL0059,FINBOOK,ND,2025-05-04,2025-05-04,2025,-100.0,-1,
LA,AHOL0059,FINBOOK,ND,2025-06-03,2025-06-03,2025,-100.0,-1,
LA,AHOL0060,FINBOOK,CA,2024-11-07,2024-11-07,2024,10000.0,1,
LA,AHOL0060,FINBOOK,ND,2024-12-07,2024-12-07,2024,-100.0,-1,
LA,AHOL0060,FINBOOK,ND,2025-01-06,2025-01-06,2025,-100.0,-1,
LA,AHOL0060,FINBOOK,ND,2025-02-05,2025-02-05,2025,-100.0,-1,
LA,AHOL0061,FINBOOK,CA,2025-11-22,2025-11-22,2025,10000.0,1,
LA,AHOL0061,FINBOOK,ND,2025-12-22,2025-12-22,2025,-100.0,-1,
LA,AHOL0061,FINBOOK,ND,2026-01-21,2026-01-21,2026,-100.0,-1,
LA,AHOL0061,FINBOOK,ND,2026-02-20,2026-02-20,2026,-100.0,-1,
LA,AHOL0062,FINBOOK,CA,2023-08-15,2023-08-15,2023,10000.0,1,
LA,AHOL0062,FINBOOK,ND,2023-09-14,2023-09-14,2023,-100.0,-1,
LA,AHOL0062,FINBOOK,ND,2023-10-14,2023-10-14,2023,-100.0,-1,
LA,AHOL0062,FINBOOK,ND,2023-11-13,2023-11-13,2023,-100.0,-1,
LA,AHOL0063,FINBOOK,CA,2025-05-19,2025-05-19,2025,10000.0,1,
LA,AHOL0063,FINBOOK,ND,2025-06-18,2025-06-18,2025,-100.0,-1,
LA,AHOL0063,FINBOOK,ND,2025-07-18,2025-07-18,2025,-100.0,-1,
LA,AHOL0063,FINBOOK,ND,2025-08-17,2025-08-17,2025,-100.0,-1,
LA,AHOL0064,FINBOOK,CA,2023-12-04,2023-12-04,2023,10000.0,1,
LA,AHOL0064,FINBOOK,ND,2024-01-03,2024-01-03,2024,-100.0,-1,
LA,AHOL0064,FINBOOK,ND,2024-02-02,2024-02-02,2024,-100.0,-1,
LA,AHOL0064,FINBOOK,ND,2024-03-03,2024-03-03,2024,-100.0,-1,
LA,AHOL0065,FINBOOK,CA,2024-12-18,2024-12-18,2024,10000.0,1,
LA,AHOL0065,FINBOOK,ND,2025-01-17,2025-01-17,2025,-100.0,-1,
LA,AHOL0065,FINBOOK,ND,2025-02-16,2025-02-16,2025,-100.0,-1,
LA,AHOL0065,FINBOOK,ND,2025-03-18,2025-03-18,2025,-100.0,-1,
LA,AHOL0066,FINBOOK,CA,2024-11-07,2024-11-07,2024,10000.0,1,
LA,AHOL0066,FINBOOK,ND,2024-12-07,2024-12-07,2024,-100.0,-1,
LA,AHOL0066,FINBOOK,ND,2025-01-06,2025-01-06,2025,-100.0,-1,
LA,AHOL0066,FINBOOK,ND,2025-02-05,2025-02-05,2025,-100.0,-1,
LA,AHOL0067,FINBOOK,CA,2025-04-04,2025-04-04,2025,10000.0,1,
LA,AHOL0068,FINBOOK,CA,2025-01-16,2025-01-16,2025,10000.0,1,
LA,AHOL0069,FINBOOK,CA,2025-07-29,2025-07-29,2025,10000.0,1,
LA,AHOL0069,FINBOOK,ND,2025-08-28,2025-08-28,2025,-100.0,-1,
LA,AHOL0069,FINBOOK,ND,2025-09-27,2025-09-27,2025,-100.0,-1,
LA,AHOL0069,FINBOOK,ND,2025-10-27,2025-10-27,2025,-100.0,-1,
LA,AHOL0070,FINBOOK,CA,2026-02-02,2026-02-02,2026,10000.0,1,
LA,AHOL0070,FINBOOK,ND,2026-03-04,2026-03-04,2026,-100.0,-1,
LA,AHOL0070,FINBOOK,ND,2026-04-03,2026-04-03,2026,-100.0,-1,
LA,AHOL0070,FINBOOK,ND,2026-05-03,2026-05-03,2026,-100.0,-1,
LA,AHOL0071,FINBOOK,CA,2024-03-11,2024-03-11,2024,10000.0,1,
LA,AHOL0071,FINBOOK,ND,2024-04-10,2024-04-10,2024,-100.0,-1,
LA,AHOL0071,FINBOOK,ND,2024-05-10,2024-05-10,2024,-100.0,-1,
LA,AHOL0071,FINBOOK,ND,2024-06-09,2024-06-09,2024,-100.0,-1,
LA,AHOL0072,FINBOOK,CA,2024-03-17,2024-03-17,2024,10000.0,1,
LA,AHOL0073,FINBOOK,CA,2024-03-03,2024-03-03,2024,10000.0,1,
LA,AHOL0074,FINBOOK,CA,2024-10-12,2024-10-12,2024,10000.0,1,
LA,AHOL0074,FINBOOK,ND,2024-11-11,2024-11-11,2024,-100.0,-1,
LA,AHOL0074,FINBOOK,ND,2024-12-11,2024-12-11,2024,-100.0,-1,
LA,AHOL0074,FINBOOK,ND,2025-01-10,2025-01-10,2025,-100.0,-1,
LA,AHOL0075,FINBOOK,CA,2026-01-22,2026-01-22,2026,10000.0,1,
