client,asset_id,depr_book_id,status,depr_method,depr_percent,lifetime,res_value,res_val_flag,salvage_amount,cap_date_from,cap_period_from,cap_flag,date_from,date_to,depr_period,depr_limit,depr_max_perc,nbv_rounding,switch,period_exact,frequency,index_id,index_code,repl_amount,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,last_update,user_id,_edge_case
LA,AHOL0020,FINBOOK,T,SYD,,3.0,0.0,0,0.0,2018-07-13,201807,1,2018-06-17,2024-01-23,202604,0.0,,true,false,true,M,,,,CC716,DEPT38,PROJ1326,,,,,2026-04-02,mossjoanna,
LA,AHOL0021,FINBOOK,N,EXP,,,0.0,0,0.0,,,0,2025-01-11,,202604,0.0,,true,false,true,M,,,,CC778,DEPT60,PROJ2655,,,,,2026-03-09,brenda77,
LA,AHOL0022,FINBOOK,N,BAL,25.41,,0.0,0,0.0,2023-04-19,202304,1,2023-03-25,,202603,0.0,,false,false,true,M,,,,CC851,DEPT98,PROJ5825,,,,,2026-02-10,gerardwilliams,
LA,AHOL0023,FINBOOK,N,LIN,,19.0,0.0,0,0.0,2020-02-15,202002,1,2020-01-23,,202604,0.0,,true,false,true,M,,,,CC190,DEPT95,PROJ6500,,,,,2026-03-23,carolynsteele,
LA,AHOL0024,FINBOOK,T,SYD,,7.0,0.0,0,0.0,2020-08-16,202008,1,2020-08-05,2024-11-19,202603,0.0,,true,false,true,M,,,,CC876,DEPT97,PROJ4695,,,,,2026-02-14,wilsongeoffrey,
LA,AHOL0025,FINBOOK,N,SYD,,13.0,0.0,0,0.0,2017-06-02,201706,1,2017-05-23,,202605,0.0,,true,false,true,M,,,,CC541,DEPT93,PROJ3703,,,,,2026-04-12,sbegum,
LA,AHOL0026,FINBOOK,N,LIN,,4.0,0.0,0,0.0,2020-10-20,202010,1,2020-10-02,,202604,0.0,,true,false,true,M,,,,CC189,DEPT47,PROJ8869,,,,,2026-02-19,probinson,
LA,AHOL0027,FINBOOK,N,EXP,,,0.0,0,0.0,2022-06-25,202206,1,2022-06-13,,202603,0.0,,true,false,true,M,,,,CC550,DEPT69,PROJ5315,,,,,2026-02-22,junebuckley,
LA,AHOL0028,TAXBOOK,T,SYD,,14.0,0.0,0,0.0,2025-10-22,202510,1,2025-10-10,2026-03-22,202603,0.0,,true,false,true,M,,,,CC686,DEPT40,PROJ8803,,,,,2026-03-04,kathleen40,
LA,AHOL0028,FINBOOK,T,LIN,,28.0,0.0,0,0.0,2025-10-22,202510,1,2025-10-10,2026-03-22,202603,0.0,,true,false,true,M,,,,CC686,DEPT40,PROJ8803,,,,,2026-03-04,kathleen40,
LA,AHOL0029,FINBOOK,N,LIN,,47.0,0.0,0,0.0,2023-01-16,202301,1,2023-01-08,,202603,0.0,,false,false,true,M,,,,CC977,DEPT45,PROJ9514,,,,,2026-03-24,ctaylor,
LA,AHOL0030,FINBOOK,T,SYD,,12.0,0.0,0,0.0,2019-08-18,201908,1,2019-07-22,2025-08-22,202603,0.0,,false,false,true,M,IDX1,,,CC584,DEPT14,PROJ3821,,,,,2026-03-01,umurphy,
LA,AHOL0031,FINBOOK,N,SYD,,23.0,0.0,0,0.0,2025-09-08,202508,1,2025-07-07,2026-01-08,202604,0.0,,false,false,true,M,,,,CC989,DEPT39,PROJ3201,,,,,2026-03-04,xbarnes,
LA,AHOL0032,FINBOOK,N,BAL,28.44,,0.0,0,0.0,2024-02-22,202008,1,2020-07-16,,202604,0.0,,true,false,true,M,,,,CC899,DEPT77,PROJ1474,,,,,2026-02-16,qcooper,
LA,AHOL0033,FINBOOK,N,LIN,,21.0,0.0,0,0.0,2025-09-13,201609,1,2016-09-09,,202605,0.0,,false,false,true,M,IDX1,,,CC458,DEPT54,PROJ3679,,,,,2026-02-27,stephaniearnold,
LA,AHOL0034,FINBOOK,N,EXP,,,0.0,0,0.0,2025-04-22,202202,1,2022-02-07,,202603,0.0,,false,false,true,M,,,,CC715,DEPT11,PROJ4666,,,,,2026-02-26,jbrown,
LA,AHOL0035,FINBOOK,N,LIN,,33.0,0.0,0,0.0,2025-07-09,202011,1,2020-10-19,,202605,0.0,,false,false,true,M,,,,CC959,DEPT57,PROJ5631,,,,,2026-03-04,qporter,
LA,AHOL0036,FINBOOK,N,SYD,,28.0,0.0,0,0.0,2024-04-30,202203,1,2022-02-23,2023-07-30,202604,0.0,,true,false,true,M,,,,CC838,DEPT13,PROJ9148,,,,,2026-03-03,bartonfrances,
LA,AHOL0037,FINBOOK,N,EXP,,,0.0,0,0.0,2023-12-18,202311,1,2023-11-18,,202603,0.0,,true,false,true,M,,,,CC285,DEPT47,PROJ2599,,,,,2026-03-26,ccarr,
LA,AHOL0038,FINBOOK,N,BAL,19.01,,0.0,0,0.0,2026-02-04,202002,1,2020-01-24,,202603,0.0,,false,false,true,M,,,,CC987,DEPT91,PROJ2166,,,,,2026-03-26,julian16,
LA,AHOL0039,FINBOOK,N,LIN,,31.0,0.0,0,0.0,2023-10-07,202106,1,2021-06-24,,202604,0.0,,true,false,true,M,,,,CC746,DEPT32,PROJ6134,,,,,2026-04-16,williamsannette,
LA,AHOL0040,FINBOOK,N,BAL,5.5,,0.0,0,0.0,2025-09-22,202103,1,2021-02-28,,202605,0.0,,true,false,true,M,,,,CC848,DEPT57,PROJ1230,,,,,2026-03-07,harriskaren,
LA,AHOL0041,FINBOOK,N,BAL,9.62,,0.0,0,0.0,2024-08-10,201908,1,2019-08-11,,202603,0.0,,false,true,true,M,,,,CC803,DEPT27,PROJ6615,,,,,2026-03-28,yarmstrong,
LA,AHOL0042,FINBOOK,N,LIN,,6.0,0.0,0,0.0,2025-12-12,202503,1,2025-03-25,,202603,0.0,,true,false,true,M,,,,CC708,DEPT16,PROJ2771,,,,,2026-04-18,pbibi,
LA,AHOL0043,FINBOOK,N,LIN,,34.0,0.0,0,0.0,2023-12-03,201910,1,2019-09-22,,202604,0.0,,true,false,true,M,,,,CC207,DEPT75,PROJ2928,,,,,2026-03-02,ddawson,
LA,AHOL0044,FINBOOK,N,LIN,,49.0,0.0,0,0.0,2023-11-09,201809,1,2018-09-04,,202603,0.0,,true,false,true,M,,,,CC213,DEPT83,PROJ9095,,,,,2026-02-13,sian82,
LA,AHOL0045,FINBOOK,N,LIN,,3.0,0.0,0,0.0,2026-02-05,202602,1,2026-02-24,,202603,0.0,,true,false,true,M,,,,CC856,DEPT24,PROJ2556,,,,,2026-05-02,ruth64,
LA,AHOL0046,FINBOOK,N,BAL,8.17,,0.0,0,0.0,2025-06-03,202003,1,2020-03-10,,202603,0.0,,true,false,true,M,,,,CC494,DEPT98,PROJ8835,,,,,2026-03-19,ydean,
LA,AHOL0047,FINBOOK,N,EXP,,,0.0,0,0.0,2024-05-02,202006,1,2020-05-14,,202605,0.0,,true,false,true,M,,,,CC521,DEPT66,PROJ1753,,,,,2026-02-02,daniel64,
LA,AHOL0048,FINBOOK,N,BAL,7.1,,0.0,0,0.0,2026-01-15,201903,1,2019-02-19,,202604,0.0,,false,false,true,M,,,,CC260,DEPT74,PROJ8688,,,,,2026-03-29,slee,
LA,AHOL0049,FINBOOK,N,SYD,,5.0,0.0,0,0.0,2024-09-25,202505,1,2025-05-01,,202603,0.0,,true,false,true,M,,,,CC863,DEPT93,PROJ1291,,,,,2026-02-07,heatherbates,
LA,AHOL0050,FINBOOK,N,EXP,,,0.0,0,0.0,2025-06-11,202003,1,2020-03-03,,202603,0.0,,false,false,true,M,,,,CC885,DEPT89,PROJ8751,,,,,2026-04-26,teresaglover,
LA,AHOL0051,FINBOOK,N,SYD,,16.0,0.0,0,0.0,2026-03-18,202203,1,2022-03-15,2026-03-21,202604,0.0,,true,false,true,M,,,,CC725,DEPT35,PROJ4072,,,,,2026-02-09,xrhodes,
LA,AHOL0052,FINBOOK,N,BAL,24.37,,0.0,0,0.0,2024-12-15,202106,1,2021-05-26,2025-03-04,202604,0.0,,true,false,true,M,,,,CC853,DEPT16,PROJ8091,,,,,2026-04-09,elizabeth23,
LA,AHOL0053,FINBOOK,N,EXP,,,0.0,0,0.0,2025-07-25,201902,1,2019-02-17,,202603,0.0,,false,false,true,M,,,,CC236,DEPT27,PROJ7762,,,,,2026-04-12,roger47,
LA,,FINBOOK,N,SYD,,46.0,0.0,0,0.0,2024-12-12,,1,2017-11-01,,202603,0.0,,false,false,true,M,,,,CC430,DEPT24,PROJ6771,,,,,2026-04-06,jrobson,DQ-AD-C01
LA,AHOL0055,,N,LIN,,25.0,0.0,0,0.0,2025-09-18,201905,1,2019-05-05,,202603,0.0,,false,false,true,M,,,,CC163,DEPT98,PROJ5835,,,,,2026-02-20,zmorgan,DQ-AD-C02
LA,AHOL0056,FINBOOK,N,,,50.0,0.0,0,0.0,2023-10-03,202505,1,2025-04-13,,202604,0.0,,true,false,true,M,,,,CC907,DEPT97,PROJ6122,,,,,2026-04-05,pritchardharry,DQ-AD-C03
LA,AHOL0057,FINBOOK,N,LIN,31.95,,0.0,0,0.0,2023-10-24,202212,1,2022-12-12,,202603,0.0,,true,false,true,M,,,,CC401,DEPT67,PROJ3906,,,,,2026-04-22,fiona65,DQ-AD-C04
LA,AHOL0058,FINBOOK,N,BAL,,,0.0,0,0.0,2025-10-25,201802,1,2018-01-31,,202605,0.0,,false,false,true,M,,,,CC740,DEPT88,PROJ5934,,,,,2026-03-28,bibichelsea,DQ-AD-C05
LA,AHOL0059,FINBOOK,N,LIN,,10.0,0.0,0,0.0,,202004,1,2020-04-07,,202603,0.0,,false,false,true,M,,,,CC870,DEPT89,PROJ9691,,,,,2026-03-26,woodsgillian,DQ-AD-C06
LA,AHOL0060,FINBOOK,N,SYD,,5.0,0.0,0,0.0,2024-11-07,202505,1,2025-04-11,2025-07-08,,0.0,,true,false,true,M,,,,CC629,DEPT57,PROJ9426,,,,,2026-03-31,davidsonian,DQ-AD-C07
LA,AHOL0061,FINBOOK,N,INVALID,,50.0,0.0,0,0.0,2025-11-22,202312,1,2023-11-12,,202603,0.0,,true,false,true,M,IDX1,,,CC948,DEPT99,PROJ8130,,,,,2026-04-17,shannonkirk,DQ-AD-V01
LA,AHOL0062,FINBOOK,X,LIN,,50.0,0.0,0,0.0,2023-08-15,202507,1,2025-07-24,,202603,0.0,,true,false,true,M,,,,CC117,DEPT59,PROJ2938,,,,,2026-04-03,ufox,DQ-AD-V02
LA,AHOL0063,FINBOOK,N,BAL,150.0,,0.0,0,0.0,2025-05-19,202104,1,2021-04-03,,202603,0.0,,false,false,true,M,IDX1,,,CC864,DEPT60,PROJ9941,,,,,2026-03-03,rrichards,DQ-AD-V03
LA,AHOL0064,FINBOOK,N,LIN,23.79,0.0,0.0,0,0.0,2023-12-04,201704,1,2017-04-20,,202603,0.0,,true,false,true,M,,,,CC288,DEPT38,PROJ5140,,,,,2026-02-18,pwilliams,DQ-AD-V04
LA,AHOL0065,FINBOOK,N,SYD,,24.0,0.0,0,0.0,2024-12-18,202407,1,2024-01-01,2023-01-01,202603,0.0,,false,false,true,M,,,,CC734,DEPT18,PROJ4170,,,,,2026-03-06,benjamin64,DQ-AD-V05
LA,AHOL0066,FINBOOK,N,EXP,,,0.0,0,0.0,2022-01-01,202503,1,2023-01-01,2026-03-28,202603,0.0,,false,false,true,M,,,,CC850,DEPT52,PROJ8863,,,,,2026-03-25,jemmadawson,DQ-AD-V06
LA,AHOL0067,FINBOOK,N,BAL,-10.0,,0.0,0,0.0,2025-04-04,201905,1,2019-04-20,2020-03-28,202603,0.0,,false,false,true,M,,,,CC932,DEPT84,PROJ7637,,,,,2026-05-03,malcolmgreenwood,DQ-AD-V07
LA,AHOL0068,FINBOOK,N,BAL,17.49,,0.0,0,0.0,2025-01-16,201711,1,2017-11-06,2023-07-20,202604,0.0,,true,false,true,M,,,,CC968,DEPT88,PROJ3717,,,,,2099-01-01,katestevens,DQ-AD-V08
LA,AHOL0069,FINBOOK,N,EXP,,,0.0,0,0.0,2025-07-29,201809,1,2018-08-31,2023-01-01,202603,0.0,,false,false,true,M,,,,CC140,DEPT93,PROJ6309,,,,,2026-02-07,whitejacob,DQ-AD-K01
LA,AHOL0070,FINBOOK,N,LIN,,35.0,0.0,0,0.0,2026-02-02,201903,1,2019-03-03,,201901,0.0,,true,false,true,M,,,,CC988,DEPT54,PROJ8976,,,,,2026-03-27,bensonrichard,DQ-AD-K02
LA,AHOL0071,FINBOOK,N,LIN,23.12,,0.0,0,0.0,2024-03-11,202507,1,2025-07-05,,202604,0.0,,true,true,true,M,,,,CC593,DEPT96,PROJ8844,,,,,2026-03-27,andrew24,DQ-AD-K03
LA,AHOL0072,FINBOOK,N,EXP,,41.0,0.0,0,0.0,2024-03-17,201805,1,2018-05-14,2022-12-29,202604,0.0,,false,false,true,M,IDX,,,CC845,DEPT94,PROJ5644,,,,,2026-02-04,morrisalice,DQ-AD-K04
LA,AHOL0073,FINBOOK,N,SYD,,12.0,9999999.0,0,0.0,2024-03-03,201904,1,2019-04-25,2023-03-28,202603,0.0,,true,false,true,M,,,,CC494,DEPT26,PROJ2778,,,,,2026-01-27,priceross,DQ-AD-K05
LA,AHOL0074,FINBOOK,N,EXP,,,0.0,0,0.0,2015-01-01,202310,1,2023-09-28,,202603,0.0,,true,false,true,M,,,,CC893,DEPT96,PROJ8069,,,,,2026-04-01,clare00,DQ-AD-X03
LA,AHOL0075,FINBOOK,N,SYD,,19.0,0.0,0,0.0,2026-01-22,,1,2025-09-26,,202604,0.0,,true,false,true,M,,,,CC338,DEPT20,PROJ5641,,,,,2026-04-11,joneslouise,
LA,AHOL0076,FINBOOK,N,SYD,,16.0,0.0,0,0.0,2024-05-17,201912,1,2019-11-21,,202604,0.0,,false,false,true,M,,,,CC648,DEPT64,PROJ6990,,,,,2026-04-13,garyclarke,
LA,AHOL0077,FINBOOK,N,SYD,,24.0,0.0,0,0.0,2025-01-10,201712,1,2017-11-23,,202603,0.0,,true,false,true,M,,,,CC816,DEPT30,PROJ2642,,,,,2026-02-21,margaret98,
LA,AHOL0078,FINBOOK,N,LIN,,14.0,0.0,0,0.0,2025-08-06,201702,1,2017-01-24,,202603,0.0,,false,false,true,M,,,,CC510,DEPT88,PROJ9536,,,,,2026-03-02,sgibson,
LA,AHOL0079,FINBOOK,N,SYD,,28.0,0.0,0,0.0,2025-06-24,202304,1,2023-03-31,,202603,0.0,,true,false,true,M,,,,CC188,DEPT45,PROJ7544,,,,,2026-03-11,sharonprice,
LA,AHOL0080,FINBOOK,N,SYD,,35.0,0.0,0,0.0,2024-02-04,,1,2020-04-01,,202604,0.0,,true,false,true,M,,,,CC513,DEPT83,PROJ1076,,,,,2026-02-27,gsanderson,
LA,AHOL0081,FINBOOK,N,LIN,,33.0,0.0,0,0.0,2026-01-07,202403,1,2024-02-18,2025-04-09,202604,0.0,,false,false,true,M,,,,CC569,DEPT97,PROJ8548,,,,,2026-04-10,karen27,
LA,AHOL0082,FINBOOK,N,EXP,,,0.0,0,0.0,2024-03-19,202205,1,2022-05-10,2023-11-30,202604,0.0,,true,false,true,M,,,,CC282,DEPT70,PROJ6142,,,,,2026-03-11,vglover,
LA,AHOL0083,FINBOOK,N,LIN,,33.0,0.0,0,0.0,2026-01-02,202005,1,2020-05-04,,202604,0.0,,false,false,true,M,,,,CC779,DEPT73,PROJ1108,,,,,2026-05-02,vanessa16,
LA,AHOL0084,FINBOOK,N,BAL,17.8,,0.0,0,0.0,2024-09-15,202010,1,2020-10-22,,202604,0.0,,false,false,true,M,IDX1,,,CC653,DEPT14,PROJ9232,,,,,2026-03-10,morgangrace,
LA,AHOL0085,FINBOOK,N,SYD,,20.0,0.0,0,0.0,2025-12-30,201904,1,2019-04-18,,202604,0.0,,true,false,true,M,,,,CC315,DEPT63,PROJ7099,,,,,2026-03-12,deanmoss,
LA,AHOL0086,FINBOOK,N,EXP,,,0.0,0,0.0,2025-08-15,202008,1,2020-08-14,,202603,0.0,,false,false,true,M,,,,CC611,DEPT27,PROJ9470,,,,,2026-04-03,geoffrey49,
LA,AHOL0087,FINBOOK,N,SYD,,10.0,0.0,0,0.0,2023-08-29,202110,1,2021-09-09,,202604,0.0,,true,false,true,M,,,,CC468,DEPT81,PROJ5222,,,,,2026-03-10,johnsylvia,
LA,AHOL0088,FINBOOK,N,SYD,,7.0,0.0,0,0.0,2025-05-16,202502,1,2025-01-13,,202604,0.0,,true,false,true,M,,,,CC248,DEPT31,PROJ6527,,,,,2026-03-19,rita45,
LA,AHOL0089,FINBOOK,N,BAL,23.54,,0.0,0,0.0,2025-08-23,202602,1,2026-01-09,,202603,0.0,,true,false,true,M,,,,CC271,DEPT33,PROJ1378,,,,,2026-02-10,vrees,
LA,ORPHAN_DEPR,FINBOOK,N,BAL,5.8,,0.0,0,0.0,,,0,2017-07-06,,202603,0.0,,false,false,true,M,,,,CC553,DEPT90,PROJ3071,,,,,2026-02-10,nicolaburton,DQ-AD-X01
