client,apar_id,voucher_no,sequence_no,voucher_type,voucher_date,trans_date,due_date,description,amount,cur_amount,currency,rest_amount,rest_curr,discount,dc_flag,status,pay_flag,pay_method,payment_date,period,payperiod,ext_inv_ref,orig_reference,order_id,contract_id,tax_code,exch_rate,rem_level,remind_date,collect_status,collect_agency,intrule_id,int_status,last_update,wf_state,_edge_case
HOC,CHOC0039,AR606404,1,PINV,2024-05-16,2024-05-16,2024-08-14,Aspernatur aliquam inventore eum dolorum at.,20601.58,,GBP,13126.6,,,1,N,0,BACS,,202405,,INV30719,,PO8202,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0062,AR587002,1,PINV,2024-02-22,2024-02-22,2024-04-22,Nesciunt accusantium quisquam reprehenderit nemo quis cupiditate.,30529.68,,GBP,22895.25,,,1,N,0,INT,,202402,,INV55268,,PO7532,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0048,AR639995,1,DINV,2026-02-24,2026-02-24,2026-03-26,Officiis totam delectus nesciunt odio laudantium at.,16296.24,,GBP,10214.84,,,1,N,0,DD,,202602,,INV42495,,PO3308,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0007,AR404309,1,SINV,2025-02-25,2025-02-25,2025-05-26,Illum eum autem cum illum libero.,21197.67,,GBP,4872.31,,,1,N,0,INT,,202502,,INV85718,,PO6123,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0021,AR622469,1,SINV,2025-11-20,2025-11-20,2026-01-19,Repellendus mollitia iste et eum voluptas.,25188.61,,GBP,18971.25,,,1,N,0,BACS,,202511,,INV61543,,PO9281,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0031,AR325595,1,PINV,2026-04-09,2026-04-09,2026-06-08,Sint repudiandae a sit iure amet.,2908.58,,GBP,2253.9,,,1,N,0,DD,,202604,,INV47453,,PO9793,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0014,AR551860,1,DINV,2023-10-02,2023-10-02,2023-12-01,Facere quidem numquam quis dignissimos molestias unde.,36511.65,,GBP,14199.91,,,1,N,0,BACS,,202310,,INV62505,,PO1838,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0072,AR304110,1,DINV,2025-01-12,2025-01-12,2025-04-12,Sunt laborum adipisci occaecati reiciendis quae.,14785.78,,GBP,10215.81,,,1,N,0,INT,,202501,,INV91689,,PO2946,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0013,AR513037,1,SINV,2025-02-03,2025-02-03,2025-04-04,Mollitia mollitia at voluptatibus totam.,28112.68,,GBP,19890.14,,,1,N,0,CHQ,,202502,,INV88966,,PO9341,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0065,AR142210,1,DINV,2023-04-03,2023-04-03,2023-05-03,Veniam officia culpa ut eos provident impedit.,7283.3,,GBP,5342.79,,,1,N,0,DD,,202304,,INV29521,,PO9446,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0042,AR742848,1,DINV,2024-10-14,2024-10-14,2024-11-13,Voluptatem doloribus mollitia fugit ullam magni sunt.,19951.25,,GBP,10111.29,,,1,N,0,INT,,202410,,INV76494,,PO9351,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0063,AR843167,1,DINV,2026-02-26,2026-02-26,2026-04-27,Eius ratione impedit vel.,24007.18,,GBP,23687.65,,,1,N,0,BACS,,202602,,INV64596,,PO6040,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0077,AR597643,1,PINV,2024-06-27,2024-06-27,2024-09-25,Eaque a quas saepe neque optio sint.,39253.75,,GBP,14879.93,,,1,N,0,CHQ,,202406,,INV16731,,PO8871,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0068,AR759580,1,PINV,2025-02-17,2025-02-17,2025-03-19,Molestiae exercitationem mollitia molestiae iste eum deleniti.,41172.23,,GBP,33194.81,,,1,N,0,BACS,,202502,,INV35006,,PO1310,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0041,AR539122,1,PINV,2023-11-07,2023-11-07,2024-01-06,Nemo doloremque quod aliquam quia.,34679.76,,GBP,23294.33,,,1,N,0,DD,,202311,,INV18163,,PO3262,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0027,AR688132,1,SINV,2024-10-27,2024-10-27,2025-01-25,Harum optio reprehenderit voluptatem libero alias.,24179.36,,GBP,16890.25,,,1,N,0,DD,,202410,,INV79878,,PO6608,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0046,AR808699,1,DINV,2024-06-25,2024-06-25,2024-09-23,Vitae ex aut sapiente aut tenetur accusamus.,24466.92,,GBP,5728.44,,,1,N,0,INT,,202406,,INV39473,,PO5876,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0027,AR823769,1,PINV,2025-09-28,2025-09-28,2025-11-27,Illum omnis culpa iusto.,24250.27,,GBP,13376.69,,,1,N,0,INT,,202509,,INV47721,,PO2996,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0070,AR498138,1,DINV,2025-03-19,2025-03-19,2025-05-18,Excepturi possimus officiis sequi sequi.,47753.14,,GBP,17014.79,,,1,N,0,BACS,,202503,,INV47700,,PO2294,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0057,AR787836,1,PINV,2024-06-09,2024-06-09,2024-09-07,Fugit et quaerat quis sit alias architecto.,24214.42,,GBP,20300.05,,,1,N,0,INT,,202406,,INV83664,,PO5450,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0014,AR745584,1,PINV,2026-04-16,2026-04-16,2026-05-16,Placeat enim dolorem at voluptatem quis provident aut.,12501.67,,GBP,5802.44,,,1,N,0,CHQ,,202604,,INV93616,,PO4814,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0013,AR533377,1,SINV,2024-11-07,2024-11-07,2025-02-05,Possimus temporibus aliquid recusandae.,23883.99,,GBP,10868.32,,,1,N,0,BACS,,202411,,INV82135,,PO3587,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0061,AR600641,1,SINV,2024-02-13,2024-02-13,2024-04-13,Facere inventore doloribus illum placeat.,16397.8,,GBP,7924.76,,,1,N,0,CHQ,,202402,,INV80143,,PO1611,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0054,AR978292,1,DINV,2023-12-27,2023-12-27,2024-01-26,Cumque aspernatur sit nulla.,49860.0,,GBP,34024.68,,,1,N,0,CHQ,,202312,,INV47941,,PO1613,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0039,AR695551,1,PINV,2023-08-08,2023-08-08,2023-10-07,Libero nesciunt doloremque odit itaque.,14585.8,,GBP,3044.35,,,1,N,0,DD,,202308,,INV27589,,PO9261,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0035,AR302177,1,DINV,2023-08-19,2023-08-19,2023-10-18,Tempore iure enim.,8543.47,,GBP,5406.89,,,1,N,0,CHQ,,202308,,INV11846,,PO6523,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0073,AR807160,1,DINV,2024-01-31,2024-01-31,2024-03-01,Culpa ipsam exercitationem nesciunt odit incidunt dolorum.,30742.25,,GBP,15033.56,,,1,N,0,DD,,202401,,INV77538,,PO6372,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0052,AR801765,1,SINV,2023-07-15,2023-07-15,2023-08-14,Dicta harum laboriosam dolores nemo.,49093.42,,GBP,30341.54,,,1,N,0,BACS,,202307,,INV44181,,PO7284,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0058,AR890371,1,SINV,2024-06-30,2024-06-30,2024-08-29,Eos praesentium accusantium rerum id ab sint.,15446.32,,GBP,6513.62,,,1,N,0,INT,,202406,,INV95679,,PO6890,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0008,AR800224,1,PINV,2023-08-31,2023-08-31,2023-10-30,Tenetur quia rerum.,15686.91,,GBP,10599.12,,,1,N,0,INT,,202308,,INV25389,,PO5833,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0079,AR331577,1,PINV,2024-03-24,2024-03-24,2024-04-23,Quod dolorem reiciendis dolor deleniti.,24170.0,,GBP,15372.53,,,1,N,0,INT,,202403,,INV64505,,PO9998,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0069,AR940952,1,SINV,2024-03-23,2024-03-23,2024-04-22,Perspiciatis quam omnis saepe occaecati.,34176.93,,GBP,17886.44,,,1,N,0,DD,,202403,,INV79228,,PO6927,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0073,AR217659,1,PINV,2023-05-07,2023-05-07,2023-08-05,Officia est ipsam neque quasi at eos quibusdam.,45192.96,,GBP,37884.11,,,1,N,0,CHQ,,202305,,INV31566,,PO6375,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0057,AR221886,1,PINV,2024-02-25,2024-02-25,2024-05-25,Dicta ratione soluta facilis.,29365.81,,GBP,27229.35,,,1,N,0,DD,,202402,,INV17292,,PO8429,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0066,AR535604,1,DINV,2025-07-24,2025-07-24,2025-10-22,Totam rerum ducimus repudiandae laboriosam rem quia.,3357.97,,GBP,2115.85,,,1,N,0,BACS,,202507,,INV61897,,PO5169,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0028,AR706403,1,PINV,2023-05-30,2023-05-30,2023-06-29,Rem iusto asperiores quidem dolorem perspiciatis.,21473.02,,GBP,9441.52,,,1,N,0,BACS,,202305,,INV19046,,PO8734,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0037,AR528728,1,PINV,2024-01-04,2024-01-04,2024-02-03,Voluptas rem facilis ratione accusamus modi.,38408.47,,GBP,8347.44,,,1,N,0,DD,,202401,,INV59081,,PO7266,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0049,AR493892,1,SINV,2023-06-14,2023-06-14,2023-09-12,Fuga quibusdam ea fugit odit fuga perferendis.,48225.15,,GBP,14484.76,,,1,N,0,INT,,202306,,INV25549,,PO3924,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0051,AR654531,1,SINV,2023-09-18,2023-09-18,2023-12-17,Ad sunt natus totam dolore aperiam reprehenderit.,48946.86,,GBP,16257.34,,,1,N,0,INT,,202309,,INV70686,,PO9920,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0069,AR497700,1,SINV,2024-04-15,2024-04-15,2024-05-15,Officiis blanditiis aliquid alias voluptatum.,23300.95,,GBP,20409.37,,,1,N,0,BACS,,202404,,INV14222,,PO7868,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0003,AR352356,1,PINV,2024-02-27,2024-02-27,2024-03-28,Atque suscipit consequatur iste.,5494.39,,GBP,5346.81,,,1,N,0,BACS,,202402,,INV42077,,PO1724,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0057,AR345722,1,SINV,2026-01-10,2026-01-10,2026-02-09,In quia culpa impedit aut laudantium illum.,37842.09,,GBP,14347.79,,,1,N,0,INT,,202601,,INV40692,,PO6224,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0077,AR910065,1,PINV,2024-10-18,2024-10-18,2024-11-17,Adipisci fuga ipsam veritatis sequi.,15437.34,,GBP,13668.09,,,1,N,0,CHQ,,202410,,INV64206,,PO5923,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0008,AR683761,1,DINV,2026-04-26,2026-04-26,2026-07-25,Voluptatem facilis temporibus officia.,45623.09,,GBP,22775.3,,,1,N,0,DD,,202604,,INV16145,,PO6642,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0068,AR434217,1,PINV,2025-05-02,2025-05-02,2025-07-01,Id deleniti commodi sed.,7886.27,,GBP,5511.18,,,1,N,0,DD,,202505,,INV41584,,PO4692,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0019,AR944917,1,PINV,2025-08-06,2025-08-06,2025-09-05,At distinctio odit voluptas amet ex voluptates.,28338.1,,GBP,6397.92,,,1,N,0,CHQ,,202508,,INV60910,,PO4978,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0027,AR446305,1,PINV,2023-06-11,2023-06-11,2023-08-10,Dignissimos rerum mollitia nesciunt repellat doloremque quo.,42433.1,,GBP,39294.27,,,1,N,0,CHQ,,202306,,INV16755,,PO5398,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0078,AR732209,1,PINV,2023-03-22,2023-03-22,2023-04-21,A similique corporis consectetur dolorum cupiditate optio ad.,9814.08,,GBP,3833.8,,,1,N,0,CHQ,,202303,,INV72835,,PO4422,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0039,AR116078,1,DINV,2024-03-09,2024-03-09,2024-04-08,Facere ratione nihil.,48122.84,,GBP,43606.37,,,1,N,0,CHQ,,202403,,INV89220,,PO4350,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0031,AR678897,1,DINV,2024-10-20,2024-10-20,2024-12-19,Cupiditate amet qui.,19342.76,,GBP,11084.95,,,1,N,0,INT,,202410,,INV44283,,PO6892,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0064,AR588640,1,SINV,2023-07-21,2023-07-21,2023-10-19,Beatae aperiam ipsum facere nisi iste dolore.,23739.78,,GBP,7791.75,,,1,N,0,INT,,202307,,INV51015,,PO7781,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0073,AR332022,1,PINV,2023-10-26,2023-10-26,2023-11-25,Aliquam quos sint maxime itaque vitae aperiam laboriosam.,13408.32,,GBP,3381.49,,,1,N,0,DD,,202310,,INV48691,,PO3497,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0043,AR341192,1,PINV,2025-02-16,2025-02-16,2025-05-17,Incidunt autem quae ipsam tempore eum.,41751.45,,GBP,25074.2,,,1,N,0,INT,,202502,,INV43728,,PO9005,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0059,AR276405,1,SINV,2024-12-22,2024-12-22,2025-01-21,Aperiam eius odio molestias.,7427.95,,GBP,4180.17,,,1,N,0,BACS,,202412,,INV78674,,PO1554,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0007,AR901467,1,SINV,2023-01-14,2023-01-14,2023-03-15,Fugit nisi eos magni inventore recusandae.,7305.83,,GBP,3619.59,,,1,N,0,CHQ,,202301,,INV11198,,PO4583,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0059,AR491329,1,DINV,2023-05-04,2023-05-04,2023-08-02,Sequi officiis quisquam quam.,32067.57,,GBP,8109.15,,,1,N,0,DD,,202305,,INV12061,,PO1108,,S1,,2,,,,RULE1,,2026-05-05,T,
HOC,CHOC0071,AR531319,1,DINV,2023-01-25,2023-01-25,2023-02-24,Inventore suscipit impedit repudiandae id.,26706.17,,GBP,20836.35,,,1,N,0,BACS,,202301,,INV75826,,PO8054,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0014,AR200992,1,DINV,2025-12-09,2025-12-09,2026-01-08,Est est ducimus veritatis.,12427.96,,GBP,6265.87,,,1,N,0,INT,,202512,,INV45038,,PO7502,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0048,AR525750,1,DINV,2025-07-29,2025-07-29,2025-10-27,Architecto rerum at atque qui repellat nam.,12538.79,,GBP,5544.79,,,1,N,0,BACS,,202507,,INV95686,,PO1519,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0052,AR497687,1,PINV,2025-02-11,2025-02-11,2025-05-12,Vero natus pariatur illum sit velit in totam.,24062.25,,GBP,11804.98,,,1,N,0,CHQ,,202502,,INV20837,,PO9189,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0043,AR693343,1,PINV,2023-07-15,2023-07-15,2023-10-13,Voluptas nobis expedita.,45998.03,,GBP,37542.99,,,1,N,0,DD,,202307,,INV45532,,PO1762,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0036,AR669408,1,DINV,2026-02-28,2026-02-28,2026-05-29,Magni culpa laboriosam sed expedita nam beatae.,2128.64,,GBP,547.03,,,1,N,0,BACS,,202602,,INV37152,,PO3362,,S1,,1,,,,RULE1,,2026-05-05,T,
HOC,CHOC0010,AR413814,1,DINV,2023-11-29,2023-11-29,2024-02-27,Nemo rem sapiente voluptate repellendus.,12403.37,,GBP,4121.39,,,1,N,0,INT,,202311,,INV60311,,PO3292,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0065,AR881667,1,SINV,2024-12-09,2024-12-09,2025-01-08,Perferendis nam non omnis possimus adipisci earum quis.,5335.45,,GBP,4344.58,,,1,N,0,INT,,202412,,INV89320,,PO7499,,S1,,0,,,,RULE1,,2026-05-05,T,
HOC,CHOC0004,AR764926,1,DRCT,2024-07-13,2024-07-13,,Expedita delectus corporis omnis architecto qui.,8020.94,,GBP,8020.94,,,1,N,1,DD,,202407,,,,PO7227,,S1,,0,,,,RULE1,,2026-05-05,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0010,AR186023,1,SRCT,2024-07-02,2024-07-02,,At minus fugiat.,250.91,,GBP,250.91,,,1,N,1,DD,,202407,,,,PO6909,,S1,,0,,,,RULE1,,2026-05-05,T,UNAPPLIED_RECEIPT_SEQ18
HOC,CHOC0040,AR566339,1,SRCT,2025-01-07,2025-01-07,,Exercitationem fuga quam quod necessitatibus assumenda amet.,457.37,,GBP,457.37,,,1,N,1,DD,,202501,,,,PO9395,,S1,,1,,,,RULE1,,2026-05-05,T,UNAPPLIED_RECEIPT_SEQ18
